,title,review
35," Scorsese's Second Best Film
","Goodfellas is the third greatest film ever made; just after Godfather II and I (in that order). Those rankings put The Irishman at #4 all time. I've watched it at four times, and it grows on me more each time."
36," All past their best
","Too long, ageing effects are laughable in most of it and all the actors past their prime. Save yourself nearly 4 hours and rewatch Goodfellas instead"
37," Love this movie
","""The Irishman"" runs for three and a half hours, with an epic story that spans time and features many characters. Its main story revolves around frank, who becomes a gangster killer. Through frank's lens, we revisit the Kennedy era in the United States, and the Mafia and political dynamics of that era."
38," Mind-numbing
","Hands-down one of the most boring films ever made. An amazing achievement given the quality of the actors.Unless you enjoy watching the intricacies of union politics, don't bother watching it."
39," Old men
","Eighty year old men playing 25 to 60 year old men.
They walk and move like old men, plus it is a b.s. story.
Martin, you should have picked a different story for your reunion.
Other than that, nice cars."
40," Really really good
","Amazing acting, great story lines and some twists. Loved how the story was told through the eyes of De Niro's character as he was at the end of his life.For anyone that likes gangster movies, it is worth a watch - high quality actors from across the great gangster films. The only negative is that it lasts 3.5 hours. This would put me off watching it again soon, but definitely worth seeing for the first time.Kept me glued throughout - defo give it a watch. You won't be disappointed."
41," Goodfellas Turning Over in its Grave
","At an epic run-time of over three hours, you'd think director Martin Scorsese would make something more liken to an addictive limited cable series than an epic about absolutely nothing. It is, however, about someone, and that's Jimmy Hoffa played by a CGI-youthful Al Pacino, who, with Robert De Niro as sidekick ""house painter"" i.e. assassin Frank Sheeran, are involved in endless dialogue leading absolutely nowhere...Unlike Scorsese's mob classic GOODFELLAS, ironically playing-out like binge crime serials do now... with something to anticipate around every suspenseful corner... there's nothing to look forward to here except more and more conversations with De Niro on cruise control, and Pacino using a fake accent that's not only distracting but completely unnecessary.Narrated by a slightly more aged than he's already aged De Niro, rock-skipping through short, uneven portions of the past, the tech-rendered faces look somewhat young but the bodies are as stiff as genuine old fogies: like watching Redd Foxx as Fred Sanford wearing a 1930's-era James Cagney or Edward G. Robinson mask...Meanwhile, the continuous wrap-around section involves an afternoon drive with De Niro and Joe Pesci's powerful but overall pointless mobster Russell Bufalino, and there are a few new expository devices, perhaps to deviate from GOODFELLAS and CASINO: Like every mobster introduced with words flashing on the screen telling when and how they're eventually killed. It's not entirely clear why this happens other than to remind us who the movie's about, or that no one else actually matters...And yet, backed by the usual Scorsese jukebox of vintage rock/soul tunes while peppered with rushed bouts of ultra-violence, we learn even less about the doomed union leader than in Danny DeVito's limp Jack Nicholson as HOFFA biopic: proof that the man's legacy has nothing to do with his story, because he obviously doesn't have one worth telling, or watching."
42," Several Oscar nominations incoming
","The Irishman is another outstanding Scorsese film. De Niro gives one of his best performances in years. His narration is spot on and he makes us genuinely feel for Frank Sheeran. I believe his first Oscar nomination for years is inbound. Pesci is also great in a somewhat reserved role, but it's Al Pacino that really shines in this film. He gives his typical loudmouth performance and should be considered the favourite for best supporting actor, in my book. The film has a good pace to it. The nearly three and a half hour runtime flies by... for the most part. Midway through the second act, things can get a little slow but by no means is it boring. Perhaps it's the kind of film you watch on Netflix rather see it in cinema. The character development overall is excellent. We get a good grasp of every character by the end of the film due to the run time. However, we don't hear a huge chunk of information regarding Frank's Irish background. It is merely mentioned with one or two references. I personally had no issue with the de-aging. I think it's done really well. At no point was I distracted or thought it looked unrealistic. The ending and/or final act as a whole is conclusive. You leave the cinema with a smile on your face. I see a best picture nomination incoming for The Irishman. You should check it out when it comes to Netflix November 27. 9/10"
43," Long, but Good Movie for 2019
","Nominations at this point are inevitable as much as its detractors have pushed for it with their superficial criticisms- it's too long, and the actors are too old, etc. Joe Pesci is the one definite in my opinion that deserves an Oscar. He is just superb in his role in this. Pacino and Deniro are good to decent, but not award-worthy, also imo.I liked it and can see why it will get nominated, but it falls short of other mobster greats like Goodfellas. It is a quality mobster movie with a touch of ""Netflix"", which of course will diminish the quality."
44," It's too long and they are too old
","When we went to the start of the Irishman's career, I was honestly baffled a couple of times. What motivates this senior man to start stealing and hanging out with mobsters at his age? Is this young girl in his household his granddaughter? And they are now christening a newborn... his own?! De Niro was in mid-seventies so his character was at least 40 years younger! Makeup and visual effects can only do so much, he looks 55-60 in his ""youth"".It was a bizarre decision not to use a younger actor. Imagine Godfather II with 50 year old Marlon Brando playing his young self. That would be a smaller age difference. One of the most problematic scenes is when the Irishman's De Niro beats up a grocery store owner. He jogs stiffly instead of running and attacks the grocer with all the realism of a pro wrestling fight. I couldn't help but remember James Caan's savage street beating of Gianni Russo in Godfather I. Compared to that, this was pathetic.The movie is also unnecessarily long. You could cut an hour out and improve the pace. Too many slow scenes, discussions that don't advance the plot, driving around... For instance, there's a wedding of two characters we don't see elsewhere in the movie and we go to a slow motion study of the faces, dresses and so on. Why even show the wedding, let alone in slo-mo?On the positive side, the cast is all great actors and when they play their own age, they are perfect. It's a decent crime story but I don't see it becoming a classic, despite all the effort to make it 'epic'."
45," Long Time Fan of Marty
","This movie dissapointed me. I don't know if it was cause I saw how many amazing reviews there were or the countless good things I heard about the editing. This movie is slow. I mean so slow I had to write my first review on IMDb. There were some beautiful scenes when it came to the dialogue I.e the fish scene but because the actors in this movie are so old they are not able to do anything else other than just sit in a room and talk. I would say 3 hours of this movie is just Talking heads and the other half hour of this movie is people getting shot in the head. Marty is my favorite director but I'm not going to sugar coat this movie like everyone else seems to be doing. There needed to be a lot more cut from the movie and I'm not just talking about plot there are ungodly pauses where the actors Bob/Joe/Al are just staring off into space. This movie takes slow burn to a whole new level, Tarkovsky would even feel like this movie is paced terribly because there was so much that didn't matter. You could actually cut the first 45 minutes of the movie and the rest of it would still make complete sense. I hope people don't regard this as one of his best movies because that would be an injustice to his legendary films that changed cinema."
46," The long good-bye
","By the time we got to the wood chipper spewing out body bits, I had my metaphor for The Irishman - it was as if Scorsese had taken Goodfellas, Casino, Mean Streets, Raging Bull, Taxi Driver, and The Sopranos, put them all into an industrial sized shredder, and concocted this bloody blob of a film.
Long gone are the young Vito Corleone and Michael Corleone of Godfather II, (and the much ballyhooed ""de-aging"" effect doesn't bring them back.) But they are replaced by an Al Pacino who morphed into John Turturro and a Robert De Niro who has deteriorated into a sad parody of his former self. Who would have thought that Joe Pesci would be the shining star of this acting troika, but he has the one decent performance in this dreadful picture.
I didn't read the book the film is based on but the script is terrible. One example of many is Frank Sheeran's (De Niro in the title role) daughter character, played by Anna Paquin as an adult. She seems to be the only one of the four daughters and two wives who suspects that daddy may be a monster. Although she has hardly any lines, we can tell she hates him by the many repetitive scenes of her giving Frank death-ray stares. And it makes this cold-blooded killer feel really bad (calling Tony and Meadow Soprano! But at least Meadow had dialogue, a personality, and a nuanced relationship with her father.)
And speaking of dialogue, the various conversations between De Niro and Pacino (Jimmy Hoffa) and/or Pesci (a gangster whose name I've already forgotten) are beyond absurd in the nonsensical, elliptical way they speak as they keep putting out hits on their rivals.
While I'm passing out the raspberries, Robbie Robertson's musical score seems like it was written for another film entirely. But at least they used In the Still of the Night a couple of times and don't miss the short bit of Steve Van Zandt playing Jerry Vale singing Al di La in the mandatory night club scene.
And perhaps the final insult is that after three and a half hours of this mess, Frankie, we hardly knew ye."
47," A Magnum Opus
","The Irishman is one of the best stories put to film in years. Al Pacino looked in his prime. De Niro Pesci and everyone else is as good as youd expect. The cgi deaging is revolutionary. Truly seamless. The 3.5 hour runtime is heavily felt, but totally worth it
To that, I say bravo to Marty Scorsese"
48," A Master Class in Film-making
","Seen this afternoon at the NYFF.This film will doubtless go down as ""The Godfather"" of its generation, with Pacino and De Niro both on hand to assure continuity. Neither of them has done anything remotely as brilliant as this in decades, and the great revelation of the film, Joe Pesci, hasn't done anything at all. It has taken Scorsese's alchemy, back at its peak, to bring the three of them together in ways that surpass the sum of their considerable parts.Although (or because?) much of the film concerns the bleakness of old age, each of them, Scorsese included, is here restored to his astonishing peak capacity: the film's dirty little secret is that much of its substance concerns the process of human subsidence and movement toward the grave (some -- many -- more expeditiously than others, of course, with titles accompanying the first appearance of so many of the minor characters to tell us , laconically, in which appalling way this was accomplished), its principals seem to have discovered the fountain that restores, if not their youth, at least their youthful talents and energy, albeit with a world-weariness that we should all heed.Don't worry about the film's amazing length -- it goes by at warp speed, and if if not for slowing down of its own accord (and logic) in its final half hour, you may feel deprived by how swiftly it is dispatched.The professional reviews. out today, make much of the digital ""de-aging"" that allows the principals to be portrayed in early and late middle age, as well as closer to their natural ages. I confess that I don't see a problem with this, nor, I suspect, will most viewers. Under Maestro Scorsese's baton, all of them are fully convincing at each of these phases of life.Interestingly, it is De Niro (who played the young Vito Corleone) to whom the elegiac moments, poignantly and all-too-realistically portrayed, are given, whereas it is Pacino, to whom those unforgettable solo moments as the middle-aged Don were given, whose role here ends as it began -- in the total intoxication and lack of self-awareness of the powerful and unscrupulous. Pesci's self-awareness and watchful, controlling understanding of the realities of power, obviates the need for introspection -- he never wavers in his understanding of where the chess pieces stand on the board, and how they must, inevitably, be moved, and only fleetingly does he seem to perceive the cost of all that. Far more than his past scenery-chomping roles for Scorsese and others, Pesci's character here is, in this sense, the most terrifying figure in the film.The political messages are oblique (history unfolds largely in the background, on TV sets), but the core Scorsese message about the utter corruption of American life and the impossibility of combating this -- if only because the alleged watchdogs, up to and including Presidents, are , in turn, so easily corrupted -- comes through loud and clear. It's hardly an original message, but Scorsese (like Coppola before him) dissects these dynamics with exquisite precision. The message for our current politics couldn't be clearer, or scarier.Mention must be made of the flawless ensemble cast which backs up these principals, including the amazing women, who play such important, but background roles. (In mob films, as in Catfish Row in the great revival of ""Porgy and Bess"" now at the Metropolitan Opera, ""a woman is a sometime thing."" )I feel privileged to have been present at one of the first public screenings of a film that will certainly join the pantheon. But I must get back to see it again and again, such is the richness contained in almost every frame and sequence."
49," Scorsese's tribute to his own past pictures
","Way too long and hardly worth the effort. Very much a less interesting tribute version of Goodfellas or Casino, sure it has good production values, with the exception of the de-aging that never looks too convincing. Acting is capable but never noteworthy or memorable and it genuinely feels like it should have been made in the mid to late 90's when De Niro and Pacino were at the top of their game, because there is an undeniable sense of limitation due to their age. The story is far from gripping and poorly paced, it never really raises any intrigue or interest surrounding the disappearance of Hoffa. I personally would recommend Danny De Vito's ""Hoffa"" starring Jack Nicholson, a far superior film about Jimmy Hoffa and his disappearance. It is understandable as to why this film spent so long in development and struggled to get produced and distributed."
50," Boring as hell!
",A painful to watch three and a half hours flat story.
51," Too long and completely overated
",Not one of Scorsese's best... needs to be edited down to two hours once director figures out what he is trying to accomplish with this movie.Great actors and cinematography but movie does not come together.
52," Well produced but boring
","You need stamina to sit through it all. My god is the second half of it slow. There are good parts but what age are all these guys supposed to be. The look like old men and walk like old men but in the flash backs, which is most of the film they look like old men with stoops and bad plastic surgery."
53," Seen at the NYFF and it was amazing
",Martin Scorsese makes another great and captivating movie. This movie is amazing and I highly suggest you see it.
54," Worth a 10 year wait
","I don't like De niro's political rants but I will not allow them to influence my respect of great acting, directing and storyline. This had all those in spades and didn't need fast cuts and fast action. You enter their world and the cold reality of a gangsters less glamorous side bares it soul and it's a sad but poignant reality. Excellent nuanced acting make this a true masterpiece of cinema. Do not miss this film!!!"
55," The Last Cinematic Piece Of Art***
","Irishman is maybe the last piece of cinematic art so far. Today we're just attacked by hundreds of superheroes on the big screen, with scenes and dialogs who goes so fast, faster than blinking your eyes. After Tarantinos 'Once Upon A Time in Hollywood' we will no longer have the opportunity to enjoy slow montage footage and brilliant cult dialogues, and this movie will, thank God, give us the opportunity to enjoy it again.***"
56," Scorsese Tips His Hat to Us All
","Saw this on the 10th November, Met and Exceeded my expectations.
Every perfromance is 10/10
It's De Niro's movie, But Pesci and Pacino shine like Platinum Pennies
Has to be seen in the cinema, and by heck does it plod along at a lovely pace.
Fantastic piece of Cinema at this stage of their careers, and the likes of which we will never see again."
57," Is this a joke?
","So I'm to suspend disbelief that with CGI Deniro is supposed to be a 30 year old man, Pesci refers to him as ""kid"" in one scene. Huh? Though the CGI was good enough to make him look like he was maybe in his mid 50s in the face, his body movements were definitely that of a geriatric. And what, Pesci and Pacino were supposed to be in their 40s? Cause this was the age of the real life people these actors were portraying in the 1950s. Hogwash! They couldn't just get younger actors, could they?Look, I'm not a die hard Deniro or Pacino fan. I'm not even a gangster movie fan, I love Scarface and The Departed and that's pretty much it. Both of those movies had long run times, though not nearly as long as this one, but they were entertaining and easy to sit through. Not quite an hour into this film and I was checking the time. Maybe that affects my rating as well, since this isn't my genre, though the CGI takes this movie way down in notches regardless of the types of films you like.Not to say this is necessarily a 1 Star film, but I needed to curb all the 10 star ratings that go on about how this is the best movie ever. Not even close!"
58," WAY TOO LONG FOR NO REASON.
",Very disappointed. I was expecting a lot more with this cast. It was so slow moving it was almost impossible to stay awake. It could have and should have been told in half the time.
59," Movie of the Decade
","Everything about this movie is perfect, from the acting to the cinematography. Yes- it is a long movie, 3hrs 20 minutes, but I can't understand why people complain about that. This movie is an absolute masterpiece from start to finish. One of the best if not the best mob/gangster movie of my lifetime. The story is a journey, a complex journey, so buckle up and enjoy the ride."
60," Al Pacino Deserved Oscar
","A masterpiece, final representative of real films. This is not a marvel nonsense, real cinema."
61," A disappointing screenplay!
","You choose a film based on the recognition of your favorite producer and actors, entering the theatre fantasizing the fantastic mobster story you are about to watch and trat your soul for at least a week with the top notch masterpiece once again created by the artistic mind of Scorsese. You are sitting on your seat getting amazed by the great make up and the location sets and great performance of Robert DeNiro for the the first 15 mins, nevertheless the excitement and admiration begins to fade as the story becomes dull and does not add much original twist to a classic mobster story. The personal life of the main characters such as the divorce or the daughters seem to be intended to bring a humane sensation to the story however it seems to have massively failed. Peggy does not bring much of a loving touch to the story I'm afraid.In summary the film was a let down by movie legends."
62," De Niro Playing De Niro....again
","I found this film overly long and pretty boring, although Joe Pesci was pretty good. How many times though do we have to watch Robert De Niro playing the same character. It doesn't matter if it's the Godfather, Stardust or Frankenstein he always acts the same."
63," This is an insult
","Everyone in this film must have realized they were taking part in a stupid exercise to fool themselves. This is a swan song, a last hurrah reunion for the old gang before they head out to pasture. Yet it's not interesting, and not engaging, and not believable. Think this is a masterpiece? Uh no. It's embarrassing, and a disgrace to all the talent. Why didn't Scorsese just use different actors to play characters who are supposed to be four decades younger???? That is four decades younger! It would have been more compelling to see a real progression, instead of waxy and weird CGI mannequins. It's distracting and frankly, disgusting, to pretend otherwise."
64," Martin Scorsese Meets Orson Wells
",After watching the Irishman I kept thing of the movie the Magnificent Ambersons very detailed long drawn out scenes and storylines I was pleasure to watch.
65," So Much Ado About Nothing
","The Irishman isn't a bad movie. Actually, it's beautifully made and, from a narrow filmmaking perspective, it is flawless. However, something is missing from this movie--something which isn't missing from Scorsese's early gems such as Taxi Driver, After Hours, or Casino--namely: ""mission."" The Irishman lacks mission. For over three hours I was floored with spectacular cinematography and state-of-the-art acting by De Niro, Joe Pesci, and Al Pacino. But once the credits hit the screen, I felt cheated, shortchanged. The Irishman is well-made, but it is easily forgettable. I cannot think of a single scene or theme that has stuck with me from this whole visual epic. It somehow feels like a watered-down version of another movie which got lost somewhere."
66," waaaaay to long
","It's the same old story, seen it before, not sure about what's the big deal here; the rise of an Italian-american mafia hit man told as a reminiscence by him. Sure the acting is excellent, how can it not be with a cast like this. Buts that's about it, zero novelty in the narrative, at times really slow and even irritating.
The end, by which I mean the last hour and a half, could easily be 30 minutes instead."
67," Extremely poor movie
","Trite, lack of original thought, boring and way too long - we didn't even finish the movie. Big time DUD of a movie!"
68," CRINGE BOMB/Excruciating
","All the bad reviews are 100% true and accurate. At 46, Of course I've always loved Scors., & ALL these actors. But this was just a horrid waste. Senseless, no need. But, mind-boggling as to why he didn't use any number of dozens of terrific actors in their 30s-40s to portray the guys in the early years. The ENTIRE film was so difficult to sit through. It certainly cheapens The Godfather's, Goodfellas, Casino, Raging Bull, etc. All these guys in their late 60's-early 80's, omg it's sad & pathetic. Sry, NOT sry. I just watched silly Jack&Jill- Pacino cracked me up. Dirty Grandpa w/ DeNiro & Zac Effron..stupid but hysterical. The film w/DeNiro & Anne Hathaway where he plays a retired intern was charming. HOWEVER, too bad they didn't realize they had no business doing another gangster flick!! SHAME. I'd DEF Recommend skipping. You're not missing anything. I promise."
69," 25 minutes in, I knew this movie was BS...I finished it...after 4 months of trying.
","Where is the 1/2 star button?I'm sure I will go back and watch the rest of the movie, but after 25 minutes, between the poor CGI, the obvious rehashing of voice over, ham handed soundtrack, and blatant, not even distortion, but complete lying regarding history, as is commonplace in any Marty film, I had to turn it off. To the point that I watched, it was a boring retread of a formula. Maybe worse.
As I said before, I know I will go back to watch the rest of the not so much cinematic, but very franchise like directing. But for now, 25 minutes in, this movie was BS."
70," Don't bother
",Old men with painted hair pretending to be younger .. crap script .. it's not goodfellas... it's not casino ..Really really big disappointment
71," Completely Delusional Reviews
","This is simply not a good movie, for all the reasons clearly spelled out in the negative reviews here. The glowing reviews calling it a 'masterpiece' are beyond bizarre.A too long, boring story- told lazily. Bad writing. Terrible CGI.The scene outside the grocery store says it all. Deniro is supposed to be a tough guy in his prime and yet he looks like an old man trying to unsuccessfully kill a junebug on a shuffleboard court.Slapping young faces on stiff, arthritic senior citizens was a very poor decision.And even if it did work, it still wouldn't have saved this POS."
72," Beating a Dead Horse and Taking a Hell of a Long Time To Do it
","Scorsese has come full circle and is now imitating his earlier and more interesting films.
DeNiro has basically one facial expression now, a grimace, and even Joe Pesci can't save the scenes they're in together.
THREE HOURS long, when a tightly edited and less self-conscious 90 minutes would have made for a more interesting film.
This movie tries so hard to be IMPORTANT that it's actually painful at times."
73," Extremely over rated garbage
","Oh my good!!
Seriously??
This movie is a complete garbage and waste of time.
Acting of those so called great actors is just so wooden and boring.
Robert De Niro has always been boring, he always does the same acting where this movie once again shows nothing has changed.The only good thing in this movie is Joe Pesci."
74," Just boring
","It is amazing how people are still fascinated with the mob ""culture"" and history. To me, this film reminded a chewing gum that has been chewed on for so long that it lost all the flavor. The story and acting are plain boring, and I was able to only watch the first 1.5 hour before literally falling asleep. I wonder if all these mob-praising movies by Scorsese were heavily sponsored by mafia - this is the only explanation for all the crap about romantics of the mob that was put on the screen. Reminds me of how the prison culture was semi-officially praised in the former USSR, later becoming integrated into the pop culture of modern Russia."
75," Old men pretending
","Way too many flaws and errors for this type of movie. The deaging was ok but the bodies look like old men, takes me out of the movie. Editing was off."
76," Really?! Worst film of the year for me
","Can guarantee so many of the high ratings are not out of choice.
If you get to a point in this film that you feel you should have walked out already, just go, it doesn't get any better.
4 hours in total including the trailers, such a waste of time.
I'm not even giving this a 1 star to balance out all the 10 star delusional people, it's genuinely that terrible!"
77," Long, Dull and Self-Absorbed
","I was super excited to see this and it was a total bore. It was ridiculously and unnecessarily long and there was nothing new here - Pacino, De Niro and Pesci playing the exact same characters they have played in every mafia movie before this. Scorcese may be a legend but the pace and storytelling here dragged on and on. There is a good chance Hoffa's body will be discovered before this movie actually ends."
78," Long, with a pointless storyline
",The movie is 3.5 hours long and goes on building up characters and in the end goes no where. There is no great plot or story.
79," A Film for Idiots
","After looking forward to this film for a long time, after 30 minutes I managed to see through my rose tinted spectacles and Scorsese, that this film is self indulgent, boring and 2 hours too long. A pretty simple plot is dragged out over the course of 3 and a half hours, fleshed out with mind numbing dialogue, which is only broken up with occasional 'jokes', which are just as the stupid as the audience for laughing at them.Scorsese repeats pretty much everything in this film, from the performances of the actors, to the one liners, aswell as the camera moves. The steadicam loop that is used over and over again, gets nearly as boring as De Niro's performance as he uses the same expression for the 1000th time.This film has Netflix producers written all over it. ""Lets get Marty and De Niro back together again"". I should have known better than to sit through this dross (only hoping it would get better) from De Niro's movie choices over the last few years. I'd rather watch meet the fockers, knowing full what im getting, rather than feel like I'd been sold a dead horse by Netflix under the pretence of some big names.Please don't waste your time on this, it really is for idiots, evidenced by all the positive reviews on here. The emperors new clothes springs to mind..."
80," More than a gangster film
","The Irishman is an epic story of rising to power in the Mob's reality. It doesn't stop there, however, and this is what makes it more than another film of its genre. It provides a sublime contemplation on morality, it searches for a point of ruthless behaviour and a point of a professional career itself."
81," A Story as Old and Tired as Its Cast
","This is the death of mafia movies... forever. The entire ordeal is so stale that it's creepy. Watching this movie is like listening to the life story of an old derelict, like you're hearing things you'd rather not know. The appeal of the gangster story is completely vacant, almost like a documentary on the real mafia, one that makes you feel scuzzy just for watching it."
82," Worst movie of 2019
","An absolute turkey of a movie - this movie doesn't deserve a rating and be warned it will put you to sleep, YES it is that boring."
83," I don't get how critics loved this movie
","I am a HUGE Scorsese fan but in my opinion this is his worst film to date. Right from the beginning De Niro is not believable as Frank Sheeran. His movements because of his age are so restricted that it's almost comical. There was some good acting in this movie and 2 performances stood out to me. Stephen Graham and Joe Pesci were very impressive, also the actor who portrayed 'Fat' Tony Selerno was very good as well. Overall I gave this a 5 out of 10. It probably deserved a 6 out of 10 but I was so disappointed because it was a Scorsese film I couldn't go above a 5."
84," Very disappointing
","I had great expectations of this film which featured a stellar cast which should have been enough to make this a great film, but it was slow and dull and lacked the dynamics and action of Goodfellas. The facial makeup was awful with De Niro and Pacino looking like they had succumbed to LA botox. It should be renamed The Geriatric Mob. One of the worst Scorsese films I've ever watched."
85," If this is real cinema then I don't need it
","Boring as simple as that this dosen't come close to goodfellas or casino. I think Martin thought that if I make movies boring people will watch it and praise it.
It is very long and I still watched it in one go and felt horrible about myself"
86," A long, drawn out, dull watch!!
","If you have 3 and half hours spare please dont watch this.. watch a box set or a trilogy. It would be more meaningful and enjoyable than this dross of this unfulfilled pensioner gangster movie.Deniro fights a store manager outside a store towards the start of the movie, it looks like your grandad trying to swing for fruit from an apple tree. its painful to watch all the way through, stories jolting from present day to the past without any clear referencing and the slow paced action and feeling of 70 year olds gangster ""mob"" felt outdated and nothing accustomed to a Scorsese classic.Avoid avoid avoid!"
87," Ugly men's
","Why should we watch 80+ men looked liked 50+
Most boring movie of the decade.
Everything is known.
Taxi driver de niro could do any things.
Hoffa Pacino will cross every level of overacting.
This is 3 and half hrs movie, atleat give role of earlier time to youngsters. Their facial marks which revealed 80+, however hard Scorsese tried to hide has made movie unwatchable.
So now director of this movie should understand before criticising, superheroes never go old but ur heroes have become ugly making ur movie ugly.
Gangster movie heroed by ugly old men"
88," Too long, too old.
","The main actors were good back in the day but these guys are too old, I'm sorry. I grew up loving Goodfellas, The Godfather, Casino, etc, but too many of these guys are way too old for these kind of rolls. Al Pacino did a great job thou, and he was on point. This movie was also way too long; it took me a couple of sitting just to finish it, and I fell asleep both times."
89," just skip the first half with the cgi dinosaurs
","They just overdone it with the digital botox, especially on deniro in the first half of the film. I felt like I was watching some sort of jurrassic park. deniro and pacino only start to act and stop looking like some computer game avatars in the second half. pesci us just a shadow of himself.the script is rather bland, boring story watching grumpy old men. the characters dont open up to the audience, theres is always too much distance. boring dialogues without tension. women actually dont play any role.scorsese should have cut the first half and shorten the movie to 100 minutes, ir produce a mini series."
90," Oh Brother..
","Where do I start. The acting by Pacino and De Niro is wooden. These guys have been miscast at times but never more than here as they should be long retired. I do understand that they are looking for Scorsese to revitalize their careers but come on. The reverse aging effects are obvious and distracting. The story is vanilla and the editor decided to take a vacation. So much of the film is filler that I strongly contemplated leaving about 2/3 into it. This gets my vote for the worst film of the year so far. Sure, you could go see this film, you could also steer your car with your feet but it doesn't make it a good idea. You've been warned."
91," Worth the wait.
","After anticipating this like a madman for nearly a decade, I'm glad to confirm that all my hopes and dreams came true and it's a masterpiece.The storytelling structure is mostly in the same vein as GoodFellas and Casino, but with much more room to breathe (which makes sense when you consider the runtime). Less needle drops, more contemplation. Many brilliant scenes, some very intense moments, an insane amount of hilarious moments... and of course Scorsese directs the absolute hell out of it.Frank Sheeran, while being a bit of an enigma, is easily the most introspective Scorsese mob character ever. And the final 30 minutes or so are an aftermath we've never seen before in a Scorsese crime film.And De Niro, Pacino, and Pesci are all absolutely brilliant. The talk of De Niro being internal and Pacino being external was kind of right, but De Niro also has many funny, charismatic, and noticeably intense moments. Arguably his best moment comes in what may be the most awkward phone conversation in the history of film. Pacino, as you'd expect, nails all of the Hoffa speeches but also has rarely been this funny. And flawlessly portrays Hoffa's desperation (or... brazen lack thereof). Pesci is nowhere near the ""go f- your mother mode"" many were probably expecting. He's kind of the wise old man of the movie, while also being an ice cold mob boss. If he stays in retirement after this, it'll certainly be one of the GOAT swan songs. The film heavily relies on Sheeran's relationship with both Hoffa and Bufalino, and it wouldn't succeed nearly as well as it does without these three actors.Stephen Graham, Bobby Cannavale, and the legend Harvey Keitel are the only other cast members that really get a chance to shine... and they all bring it with limited screentime.And enough can't be said about Thelma's editing here. The film somehow flies by while also feeling like a lifetime... Frank's lifetime. I'm not sure the power of the final act would hit quite as hard if you weren't somewhat exhausted by everything that came before it.The culmination of many careers, and a film for the ages."
