,title,review
30," Great
",One of the best movies i have ever seen in my life!
31," A Brilliantly Emotional Journey
","I just returned after seeing ""Interstellar"" again (2nd time) and I can say that my second experience was even more powerful than the first. I'm trying to find the right words to express the thrilling journey that is this film. First I'd like to advice you to try and pay attention to every single line - nothing is said without purpose and everything is somehow connected. It slowly builds up with the beginning to this phenomenal emotional ride and it will not let go until the very end. It will keep you on the edge of your sit - literally -, it will make you cry, it will make you jump, it will completely absorb you. Throughout the course of it I forgot I was in a cinema. I was living every single moment with the characters, feeling what they're feeling. At times, I found myself staring blankly trying to comprehend its complexity - How can this be? Is this really happening? Can it be so epic? The second time I saw it I understood the importance of every single scene and line, I saw more connection, more intricacy and (even) more genius in it. The first time it was grand and overwhelming, it just hit me hard and I couldn't really pay attention to details. The emotional journey part was very important to me; but of course, there are the stunning visuals which contribute immensely and transcend you there, into the action. They were fantastic, superb, simply put, film-making at its finest.This is all, of course, from my point of view - a super sci-fi, fantasy, adventure and all associated genres enthusiast. Although I cannot imagine how one, regardless of their movie preferences, can dislike ""Interstellar"" - it's that good.What I'm obviously saying is GO SEE THIS MOVIE. Expect epicness. It will not disappoint."
32," a rare 10 out of 10 for me
","What an incredible film, a mesmerizing ride from minute 1 to minute 169. I couldn't believe when it ended that it was already finished; time appeared to go away quickly when watching this in the theater and remember when it ended, I wished there was more of this epic movie.Great directing, great performances, the effects/sets could have been better (I like my detail which unfortunately some scenes/effects lacked) and you got to take a big leap of faith to ignore the obvious paradox. If you do the latter, you will enjoy a Nolan's masterpiece.One of my top ten movies of all time and most likely the best sci-fi I have ever watched."
33," Emotional Puzzle
","the sixth sense meets inception. makes you cry, sweat, and question your own actions in the face of these scenarios, if you approach the film wholeheartedly and ready for the ride then it will take you on quite a journey, and you'll only want to see it again and again. the music really does the job of keeping you suspended, Anne Hathaway and Jessica chastain do fine work, as does Matthew McConaughey, and the little girl playing a younger Jessica Chastain pulls at your heartstrings. i was really really pleased with this and wish it was getting as much attention and praise as it deserves, i think the writing was genius and it really had my brain working hard. you walk out of the theater and everyone around you is talking about it from the sidewalk to the subway ride home, everyone, it was really funny to see."
34," Interstellar: How Film Can Make you Feel Adventure Again
","Every generation of movie goers sees one film, maybe two, that changes the game for them. It becomes a signature moment that they remember years to come. They remember where they saw it, who they saw it with, even where they were sitting. Christopher Nolan has proved to be a film maker who works best with a big canvas, and he has never been given a canvas bigger than the one he used for his latest film, ""Interstellar"". I feel I can't even call going to see a Nolan piece a movie but more like an ""event"". For the average movie goer, they most likely aren't familiar with the directors of the films they're seeing but most know Nolan. Most know of Nolan because he has made some of the biggest, thrilling, and thought provoking films of the past decade from the Dark Knight trilogy to Inception.It's almost not worth trying to do a plot synopsis of ""Interstellar"" because it is difficult to try to condense the happenings in a film this huge because I know that I will leave out something big. Anyway, the film takes place in a potentially not-too-distant future where the earth has become unable to produce all but a few crops and it will get to a point where none will be able to grow and man will die out. In comes an engineer/pilot/father Cooper (Matthew McConaughey) who is entrusted to be part of a space expedition to venture beyond a newly discovered wormhole to try and find a new planet capable of inhabiting the human race. Astronauts from previous missions have supposedly landed and have been sending signals for them to come.McConaughey has always had that ""movie star"" potential and I think this is the film that puts him in that title. This was a truly star making role due to the size of the film and I honestly believe he is the only man who could have done it. ""Interstellar"" was originally supposed to be done by Steven Spielberg before he dropped out and Nolan stepped in. Nolan, clearly influenced by past Spielberg films like ""Close Encounters of the Third Kind"" and ""Jaws"", puts McConaughey in a role in the same vein as Richard Dreyfuss in ""Close Encounters"" or Roy Schneider in ""Jaws"". They needed an actor who could be looked at as an everyday guy who is experiencing incredible circumstances and McConaughey is able to display the emotion required for a man who has to drop everything, including his family whom he knows he may not see again, and try to save the human race. You can see it in his eyes and hear it in his voice and your heart breaks and lifts with his simultaneously. This isn't necessarily a role that wins Oscars but it should be.The effects are obviously amazing. This, much like ""Gravity"" last year, is a film that needs to be seen on the big screen, especially in IMAX. This, along with the haunting score of frequent Nolan collaborator Hans Zimmer, almost transports you to that necessary place that makes the events happening on screen seem possible. Kind of piggy backing off of that point, there will be those who will trash the film for ""the science isn't accurate"". Those comments are nonsense because no matter what ""science"" tells us, there is just no way for us to actually comprehend what is beyond a wormhole or what would happen if we attempted to go through one. Could we really transcend time and space? Would we discover new worlds and new civilizations? Impossible for us to say at this point, but what makes this film so great is that we are able to see the ideas of ""what can be"". It's the mystery of the unknown that both frightens and enthralls man and few films have been able to capture those feelings like ""Interstellar"" In a time where there are no more explorers, we're fortunate to be put in a position where we can feel what is like to discover and explore new worlds.People will remember ""Interstellar"" for either being a truly great film experience or ""not as good as 2001: A Space Odyssey"". This is one of most popular slights against the film so far as it is the closest thing to ""2001"" and defenders of the Kubrick classic will argue to the death that it doesn't live up to it. This is an argument that no one will win because it is a generational issue. People see these landmark films during their youth and they leave such an impression on them, that it almost becomes blasphemy to hear of another film made years later, rivaling the one they saw. People want to believe that the film from their time was the best and that no film will be able to capture those emotions they first felt and the memories that it created for them. I respect and detest this because I will most likely feel the same way when future space adventures in the same vein as ""Interstellar"" come out and I fear it is something that is out of my control. Much of the film circles around the idea that love is the one true thing that travels purely through time and space because it is that connection we feel with one another that makes us human and that can be applied with our love for certain films. The connection we feel with our favorite films is almost unshakable and those who think they can make us waver from those feelings are exercising in futility.In the end, ""Interstellar"" is one of those landmark films. It's a chance for us to escape reality and feel sense of adventure, hope, and amazement that rarely comes around. Don't miss it."
35," A good - not great - movie that falls apart the more you think about it.
","Not many directors have the clout of Christopher Nolan. Most of them receive notes from their fretting studios: suggestions (or demands) to change plot points or highlight certain characters/actors, which must be adhered to for contractual or financial reasons. With huge, intelligent blockbuster successes like the Dark Knight franchise and Inception, Nolan has deservedly won carte blanche from Warner Bros. for Interstellar - he gets garguantan sums of money and complete autonomy to realise his artistic vision. In effect, he's making an indie movie on a blockbuster scale. Ironically, this lack of oversight might be just what keeps Interstellar - a very good, occasionally brilliant foray into the furthest reaches of our galaxy and beyond - from greatness.Cooper (Matthew McConaughey), a former pilot and engineer, is now reluctantly scraping together a living as a farmer on a starving Earth. With sandstorms swirling and food supplies dwindling by the day, it doesn't seem likely that Cooper's children, stoic Tom and inquisitive Murphy, will have much of a world left to inherit when they grow up. While investigating a ""ghost"" in Murphy's bedroom, Cooper deciphers a message that brings him to a top-secret NASA base. Once there, Cooper learns from his former mentor, Dr Brand (Michael Caine), that NASA is looking for solutions to Earth's crisis in other galaxies. A recently-opened wormhole has given NASA and its scientists access to a whole new galaxy of planets. Brand appeals to Cooper to pilot the final and most important mission: to determine whether any of three identified planets can truly host human life. But it's a journey from which Cooper might never return - one that will take him away from his kids and everything he has ever known and loved.That's not even the half of it – Nolan's narrative is a sprawling, ambitious one that asks heavy metaphysical questions about the position and role of humanity in the universe, filtered through the prism of a father and daughter whose bond transcends time and space. It's shot through with complex scientific theories about wormholes and time travel courtesy of theoretical physicist Kip Thorne (who served as a consultant on the film). Indeed, much of Interstellar plays with such philosophical gravity that one can't help wondering if it's simply too deep a subject to be effectively communicated in a movie that must also create emotional stakes and real characters.Clocking in at almost three hours, Interstellar pulses with intelligence and occasional bursts of brilliance. The science and emotion of its story works best on each planet they manage to visit, with Nolan crafting some chillingly smart sci-fi moments amidst the human drama experienced by Cooper's crew. As badly as Cooper wants to save enough fuel to make the return trip home, Amelia Brand (Anne Hathaway) has both professional and personal stakes in visiting the planet that's furthest away from the wormhole. They trade hope for time, the minutes they use to hunt for salvation translating into the loss of decades with their loved ones. The film is at its best when the members of the Endurance - including David Gyasi's Romilly and Wes Bentley's Doyle - confront one another, and establish contact (or fail to do so) with the scouting teams that preceded them through the wormhole.But Interstellar also suffers from a bloated and faintly silly final act. The science of it may be well-founded (who knows, after all, what miraculous answers really do lie within a black hole?) and the concept very cool, but it doesn't quite translate as such. Instead, the film hyper-blasts itself into a oddly cheerful (and confusing) ending that feels purely fictional and not at all scientific. There's no denying, either, that Nolan could have carved half an hour or more out of Interstellar without losing any of its narrative or emotional density. Instead, many scenes unfold in an almost obstinately languid fashion, including a moment when Cooper is left gasping for oxygen on the icy terrain of an alien planet. It's pretty evident, too, that Nolan really wanted to make sure his audiences knew how little greenscreen he used to make the film; for no other discernible reason, his camera lingers in extreme close-up - and far too often - on the exterior shells of the various spacecrafts designed for the film.Nolan can afford the best when it comes to his cast as well, and it shows. McConaughey anchors the film with a gravitas and tenderness quite unknown before his career McConnaissance, and he's ably supported by a steely Hathaway, whose character, just like the film she's in, blends cold, pragmatic science with a churning wealth of emotion. Jessica Chastain and Matt Damon, in roles perhaps best left unspecified to avoid any explicit spoilers, are excellent too - the former radiates quite enough warmth and intelligence to make us believe that she can save the world, and the latter admirably treads in morally grey areas to good effect.For months before its release, Nolan kept Interstellar firmly under wraps. Everyone speculated that it would be a game-changer - a sci- fi blockbuster as thrilling and thought-provoking as it is entertaining. In some ways, that's true of the final product: Nolan's film is brave, brainy film-making, and it looks absolutely spectacular. But, on closer examination, Interstellar loses some of its gloss and varnish - and beneath it all lies an unwieldy script that meanders a little too long and wastes a little too much of the big, breathtaking ideas that underpin its story."
36," Unmatched visuals and writing, yet sentimentalist and most definitely not Nolan's best directorial work
","I will keep this short for the sake of not spoiling anything.Right off i should say I love Nolan. I adore most of his movies, and Interstellar is no exception. It is a marvelous piece of work whose visuals will be hard to forget. His shots of space and the way he played with colors is rather masterful. Maybe i expected it to be greater than what i saw, but even though i was moved by the movie i did not quite feel like he created something great with 'Interstellar.' This could be attributed maybe to his overuse of sentimentalism in the father-daughter relationship he creates. Nolan really tries to make you cry with this one. I have never seen him use such powerful emotions in his movies; however that is not necessarily a good thing for this movie, given that he uses his time trying to develop a family relationship at the expense of flow and congruency. Again, the Visuals are completely off the charts. The visual imagery is truly beautiful and something that Nolan has always excelled at. Given that the most visually stunning movie in recent years, Gravity, recently came out, Interstellar does not lag behind and shows you a spectacle of Visual effects.He will most likely win Visual effects at the Oscars. The Hans's score is marvelous and will most likely earn an Oscar nomination. Matthew Mcconaughey's acting is good, but nothing stellar, especially coming off the best acting role of his career. He plays the character like it should be played, but Nolan's characters never being truly drawn out or rounded does not help him any.The same can be said for the rest of the cast. The little girl was marvelous though. I do not want to reveal any piece of the story whatsoever, but i have to say, it is one of the most original scripts i've ever seen. Ultimately this movie is entertaining. There is no way Nolan can miss that. Another great thing that Nolan excels at is INSPIRING. By the time the credits rolled and people walked out, I sat there still in awe at the strong sense of human will the movie conveys. Personally, I don't think this is Nolan's best. I believe Memento stands as his masterpiece. But with Nolan, everyone has their own favorite movie. Maybe for some, Interstellar will be their favorite movie, for it is really Nolan's most ambitious and visually-striking work. By the way, Anyone else who even tries to compare Interstellar to ""2001: A Space Odyssey"" is out of their mind. Kubrick's mission was to create art. Nolan in ""Interstellar"" sets to awe and inspire its audiences. It is truly a great piece of work."
37," One viewing may not suffice
","I saw this opening night (Thursday). I wanted the full monty. That means IMAX (I drove across town to get it). Wow! There are only a handful of films that have visually overwhelmed me and required a second go (or more). The first was 2001 A Space Odyssey. Star Wars Empire Strikes Back and Avatar come to mind for now. This was such a spectacle with a very complex script I'll admit I left the theater with a lot of questions. I knew it was a viscerally thrilling experience, I just couldn't fully explain the ending to my inquiring mind. I write this piece having seen this amazing film again four days later (No IMAX). OMG! I loved this movie even more tonight than four days ago. For me at least, it took two viewings for the grandeur of this project to reveal its power and intellectual reach. This is a science fiction film for the ages!"
38," One of the best Sci-Fi movie at the moment
","Expect very much from the cast and director. And all expectations fulfilled. The film is almost 3 hours, but they are not feeling. Time flies by. No slack in the story-line. Everywhere where there might be desired drool, snot or lengthy disquisitions - all collected in a couple of phrases and capacious video sequences. Nor any stupid nonsense about the Bible and God. It's Sci-Fi, baby! After viewing the impression left is not even like the movie, and how soundly from the book that you read with pleasure. Lots of thoughts left to think. The film, like a good book revealed to you something new, along with the author allowed to dive into his world. World, so close to ours. Very suggest targeting the film for viewing. Even if you do not like everything in the movie, you will get acquainted with one of the best representatives of the genre on today date."
39," Theory of everything
","How hard it is, probably, not to break under the exorbitant weight of threatening ambitions, especially when it comes to ""the most anticipated film of the year"" - that's how and in no other way did they call the last work of Christopher Nolan in a cinema environment. The benefits of this hysteria are few. Do not wait for ""everything, and immediately, and more"", because the blockbuster - the last word that comes to mind when trying to somehow characterize the ""Interstellar"", because the intellect here clearly outweighs even such a smart exterior design. As it went, it did not sound, but we have a truly multifaceted and complex film that can be adequately perceived in several different planes, and the maximum effect will be achieved only if you are able to look deeper.In the not too distant future, humanity is at a stage of regression: high technologies no longer worry us as much as the primary need for food. The farmer's profession becomes one of the most respected, and the craft is not easy, because for certain reasons nature is no longer our friend - one by one the whole vegetable crops are destroyed, refusing to yield crops. Against this background, the former pilot, and now the farmer Cooper (Matthew McConaughey) is invited to join an expedition designed to test potentially life-worthy planets in another Galaxy, the passage into which, in the form of a so-called ""wormhole"", was recently discovered in our Solar System . While the expedition is busy searching, Dr. Brand (Michael Caine) here on Earth will have to complete his research and development, as a result of which he plans to find an effective way to transport the world's population to a new home. But if suddenly he does not find it - on board the interstellar ship there is a sufficient stock of the terrestrial gene pool to start the population ""from scratch"" - this is not an iridescent version of the development of events called ""plan B"". As a form in his latest work, Nolan uses a so-so, relatively speaking, ""fantastic"" plot, in which, however, modern scientific research is much more than some fantasies of the creators. Without the second, however, it was not done either - but more on that later. At the same stage, it should be said that the script is really very tightly based on modern physics and currently existing theories, and uses a lot of scientific terms - so if you do not know, for example, what the ""event horizon"" is, and why the measure approaching the black hole, time slows down - it makes sense to prepare yourself a little before watching the movie, so you can understand what the heroes are talking about.For all this physics and mathematics, of course, there are real human fates, feelings and experiences. The film is still at the beginning, before the departure of Cooper devotes a long time demonstrating family interactions - but there, in the ""ordinary"" terrestrial environment, this looks quite ordinary. However, as the story develops, the emotions and factors that generate them gradually take on a completely different form - here Nolan already tangles this tangle consisting of imperfection of our psyche, instincts and feelings towards others much more densely. In the emotional aspect, the film turns out to be very strong - without any conventionality or falseness. It is here that one of the most memorable scenes that produces such an effect is due to the breadth of the talent of the magnificent McConaughey. After it there is no doubt that the viewer will stay with the hero until the end, at whatever cost. Nolan allegedly opposes the cold soulless cosmos to the warmth of real human feelings, emphasizing their significance. In this regard, I would like to note that the culmination and its justification will probably not be understood by all, since here the plot departs from the science trail, it goes, in the literal sense, to the unknown - without spoilers it is difficult to say more, therefore, I just recommend not to take this allusion literally, and focus on what it means. It is also important to read between the lines and see things in perspective - and then you can see where as more logic than it might seem at first glance. But there will also be an ambiguous finale, leaving behind mixed feelings, and infusing a new subtext to where it would seem that everything has already been laid out on the shelves.
""Interstellar"" amazes with its multitasking and coverage of the topics being raised. To some extent, this is also a minus, because the ideas embedded in the script, would be more than enough for three or four films. From this, it is not always perceived exactly, and at some moments even requires some effort and concentration when viewing. But in a decent way to accumulate so much food for thought in one movie, even three hours, by force of units. Not to mention how effective the picture works on the upper outer level, combining visual and sound images. Visually, the film is completely different from modern digital blockbusters: shot on a film and with real scenery, it generates an absolutely unique atmosphere. The same goes for the sound series - Zimmer clearly caught the mood: the sound is old-fashioned, unorganized and bright. This surprisingly deep, beautiful author's cinema is the long-awaited odyssey of Nolan, which remains in memory for a very, very long time."
40," WOW
","I was speechless when I finished this film, the story, acting and visuals just seem to good to be true.
For a film with such a big scale, it does a great job establishing the world and characters, it can be a lot to take in bit there is just so much emotional payoff that it makes it worth sitting through 3 Hours of film.
I won't spoil anything, but the ending is just perfect. It makes you want more from the film but in a way that doesn't make it unsatisfying.I really have no complaints, it does everything it sets out to do, it is a real shame this didn't win any Oscars."
41," Speechless masterpiece!
","I have never in my life experienced such an emotional brake as I did today watching Interstellar! I left theatre shaking violently, crying and having I think 150 BPM. Every single piece of the movie from the story itself, visuals, music and acting is a perfect combination and perfection. I even can't find right word to give you proper review (partly because English is not my native)and summarization won't give the movie justice. The only thing I regret that I watched it dubbed (though in my country dubbing is really good) I advice t go see the movie alone on yourself as I did and it will pull you in from the first frame to this epic journey!P.S. Oscars to Nolan and the movie right away!"
42," It is not Memento, it is not The Dark Knight, it is not Inception. It is Interstellar.
","A Quantum Leap in Film making.The greatest story ever told. A movie that encompasses all that is and can be Human. Interstellar bravely Transcends into the unknown throughout time and space, leaving no one behind. My persistent craving for unwavering diligence in directing and acting has been satisfied with ample sufficiency. Very few take true pride in what they do, and most never try. But to never give up hope and to reach for the stars is how real greatness is achieved.Thank you Mr. Nolan(s), thank you 'Cooper', for creating a piece that holds such faith in mankind's will to survive, and most of all, Love.5D 10/10"
43," Grand ideas don't make great movies
","It is beyond me how people can claim the movie to be 'brainy', 
 'intelligent', 'well written'... With all the things I read about the 
 movie prior to seeing it makes it the biggest disappointment I've 
 experienced from cinema in years. I give 1 star to bring balance to the 
 current rating, in reality this movie is of course not that bad.
 
 The whole idea behind the plot is that McConaughey ended up in this 
 blackhole where 5 dimensions were compressed into 3 dimensions and 
 stuff, and where he was able to manipulate gravity by sending his 
 daughter the message which was imperative for saving humanity. So what 
 in fact happened is through this ridiculously improbable chain of 
 events McConaughey ended up inside this blackhole. All this was 
 apparently the result of a bigger plan all along. Was there really no 
 easier way for (future humans/aliens) to transmit this data, and if 
 they built this time-space warping machine inside the blackhole - means 
 they had access to the data all along? And also means they chose 
 McConaughey daughter on purpose? So I don't understand, what was this 
 purpose? Could they not have connected their portal to professor's 
 office a long time ago, or go for one of the ten billion more rational 
 alternatives?
 
 On a side note: is it not funny how McConaughey ignored the message NOT 
 TO GO from the same 'ghost' yet followed the rest of the directions? 
 While in the end of the movie he idiotically repeats his feeble 
 attempt. Had he added 'it's you dad' or any other sensible hint he 
 would have saved his daughter years of suffering (and maybe a lifetime 
 for himself when he realises this). And I don't even want to get into 
 how ridiculous it is that he transmitted data by moving the hands on 
 the watch, which was unaffected after being picked up, meaning it was 
 hardly gravitational manipulation was it? What was the point of trying 
 to be scientific and trying to explain it in this way then. If he could 
 do that, he ought to have found a better solution that did not require 
 his daughter 25 years to figure out.
 
 And anyway, they saved humanity by building this massive station named 
 after his daughter (by that time they knew what he went through and 
 they still named it after her?). Why couldn't they have done the same 
 thing on Earth? Just build the same goddamn station on Earth without 
 needing to harvest their gravitational energy bullsh*t, bam, humanity 
 saved in the same way.
 
 Grand ideas don't make great movies if you can't deliver them 
 properly... It is atrocity to compare this to Kubrick's masterpiece..."
44," Nolan's Sci-fi magic strikes again on the big screen
","""Do not go gentle into that good night; Old age should burn and rave at close of day."" that was one hell of a dialog from the movie #INTERSTELLAR even though it was inspired from a poem. Chris Nolan made a film which make's even science freaks also don't know some of 'em which he implied in the film. It is evidently clear that he doesn't like this 3-D world which instead he created 5-D world and made 'Time' as a physical quantity in his world. Literally there is no words to explain the ingenuity of Chris. The way he crafted the characters and effectively using technical expertise and screen writing definitely make us to taste 'Transcendence'. once again he proved that he is not a contemporary director but a director who evolved from unrealistic future.Matt did a splendid job by portraying 'cooper' and express his emotions as a destitute and grief-stricken father was incomparable. Hans zimmer, he is at his best. Anne and Jess made justice to their roles. Matt Damon and Michael Caine played a pivotal role as well. Chris also made 'India' as part of his film because of 'M.O.M' i think, even though it is little about India i think. overall film is astoundingly superb with intense screenplay unless you detest physics or you lack keenness but its better to study a Lil'bit before 'bon appetite'. Remember ""do not go gentle into that good movie"".#INTERSTELLAR and #INCEPTION are the best sci-fi masterpieces i've ever seen in this decade. Take a bow Chris Nolan and ""orgoglioso DI es sere UN fan DI Christopher Nolan''"
45," Seriously people??
","I do not know what kind of PR team the production team has hired to promote this film, but obviously they are doing great job as it has already higher score than Inception... Seriously guys??? This film has 5/10 stars at best, and even that for just potential. Rest of it is lost because the film has absolutely no logic to it.Stupid, illogical and at times really boring and long. Even though I am no scientist, it was so stupid on so many levels with even the most basic of facts that I have no comments to this....Set your expectations low- no way in hell does this film deserve any of that praise posted here...."
46," Makes three hours feel like a lifetime - awful
","OK, I'll keep this brief, but I'll also nail my credentials to the mast first. I know science, cosmology, sci-fi and film-making pretty well. I have, in the past taught film studies at degree level, and worked on the production of more than one major Hollywood sci-fi film. I read Stephen Baxter and I like space stuff a lot. More than a lot. And why am I telling you this? Because I should have loved ""Interstellar"", but I didn't for one simple reason: It is a truly dreadful piece of film-making.I won't even bother with dissecting the ""science"" in the film, because that isn't really the issue (it is wrong on pretty much every level). I'm not even going to bother complaining about the absurd audio balance in the sound mix. And I'll ignore the sub-standard special effects - because FX don't a great movie make.The issues I have with Interstellar are essentially these: The film is an arse-numbing three hours long, and feels far longer. The pace is stunningly poorly judged - the first hour in particular could have been cut to ten minutes and far more would have been gained than lost.The characters are paper-thin, and I didn't care about any of them. The plot is entirely derivative (mostly of the vastly superior ""Contact""). The special effects aren't special at all and the editing (or lack of) is so self-indulgent it is a text book example of a director so enamoured with his project that he loses objectivity. The result is a plodding, flabby, and desperately dull movie devoid of any real excitement or emotional impact.I won't go on, but special mention must be made of the planets - Paddling World and Coldworld. You see virtually nothing of either, and so utterly uninteresting are they that what should have been a moment of genuine cinematic wonderment was squandered with a bit of poor CGI painfully inferior to ""A Perfect Storm"" and a location less dramatic than your own back garden.I've probably not been a brief as I intended, but as I write this I feel the disappointment and actual anger I felt on leaving the cinema bubbling to the surface again. It was a total let-down and a waste of more than three hours of my life. The gushing reviews on here are ridiculous and absurd, and I am forced to conclude that reviewers either watched a different film to me, or saw something so brilliant it completely passed me by. I am fairly confident I didn't doze off, although I desperately wanted to.So in conclusion, ""Contact"" did all of this far, far better, fifteen years ago. In Contact the characters are human, believable, beautifully realised and you care what happens to them. The relationship between Father and Daughter is deeply moving and inspiring. But then the plot is far more sophisticated anyway, dealing with the social tensions and impact of the discovery of extra-terrestrial life, the science is accurate and entirely plausible (it was written by Carl Sagan after all), the movie is genuinely thrilling and full of spectacle, and it has something very profound to say.Contact is everything Interstellar is not, and it has a considerably shorter running time. Contact brought tears to my eyes, Interstellar bored me to tears."
47," It is just Incredible
","I bought a big Popcorn, didn't eat because it was making noise , I bought a big Coca Cola , didn't drink it, Because didn't want to go to make Pee, I breath from my open mouth , because I had cold and didn't want to be disturb by that,This is my first review of a Great Movie,From my above words ,one can really understand how excited I was during this space Epic of Nolan and a great Contagious and poisonous soundtrack of Hans Zimmer , this movie made me forget about everything I had in my mind for almost 3 hours and at the End of the movie I was getting upset that this is going to be soon over and I just don't want it, from beginning to the End , This Journey was full of excitement and surprises , this movie was like few other movies where you really don't know through every frames of movie , what you will find out next , i am fan of every Nolan's work and i also expected a lot from this Movie but coming out of the Movie i felt like not to mention anything about it and just to go back and sit in the middle to experience again Many thanks to Nolan and Zimmer."
48," Oh, no!
","It is incomprehensible to me that I watched the same movie that the majority of reviewers of this movie on IMDb seemed to. Perhaps I was unknowingly sucked into a blackhole, wormhole, or plot hole that most of the other reviewers of this movie managed to avoid. All I know is that my hard-earned money was sucked into this monstrosity along with me and for that I am truly regretful. Like a few other commenters, I had absolutely no feelings or connection with any of the characters, even hoping at times that they would all fail in their meaningless endeavors. A ridiculous premise with outlandish and unscientific bases, very little of this movie makes any sense at all. It amazes me that Nolan was able to draw the acting talent to this waste of time, as their considerable skills are completely wasted on this drivel.I should note that on several occasions, I actually couldn't help but laugh out loud at the absurdity, and that fact was truly telling for me.Mr. Nolan, et al - you owe me two hours and forty-nine minutes of my life back!"
49," Sci-Fi with a Big Heart
","The Earth in the near future is a shell of what it used to be. The plant life is dying. The very soil that used to sustain it is destroying it. There are some underground efforts headed by Prof. Brand (Michael Caine) called Lazarus to find an alternative world to settle in somewhere out there in the vast reaches of space. Three such potential worlds have been found beyond a black hole near Saturn.Cooper (Matthew McConaughey) is a retired NASA engineer who had been chosen to pilot this effort to seek out and investigate these alternative planets. Despite the stiff objections of his 10-year old daughter Murphy (Mackenzie Foy), he accepts the mission and lifted off together with his crew of three scientists, Amelia (Anne Hathaway), Doyle (Wes Bentley) and Romilly (David Gyasi). From there, we are brought on an unparalleled adventure of space, time and humanity by a master who is probably the most mentally-challenging writer and director in the film industry today, Christopher Nolan. Front and center in this spectacular sci-fi film is the timeless bond between a father and his daughter. The poetic story he has written is multi- layered and emotional, despite its scientific jargon and bleak settings.As with his other projects, Nolan works with some of the best technical talents, many of whom are award-winners in their fields. Everyone on this team are guaranteed at least Oscar nominations for their work in this film, and they may in fact all actually win.Film editor Lee Smith, sound engineers Gregg Landaker and Gary Rizzo and musical scorer Hans Zimmer together effectively create excitement and drama. The cinematography of Hoyte van Hoytema is breathtaking especially in those wide landscape shots, both on earth and on those other planets. The visual effects are innovative as ever, particularly in the third act where a whole new dimension was created. Production designer Nathan Crowley had some nifty ideas for his futuristic props. The circular design of the mother ship Endurance was beautiful in its symmetry. The designs of the robotic sidekicks TARS and CASE are in no way similar those in Star Wars. Matthew McConaughey continues his streak of acting excellence which was just capped by an Oscar earlier this year. Michael Caine was as good as he could be expected to be. However, I found his final speech too garbled to be understood well, and it contained an important plot point. Anne Hathaway's role is a bit of a puzzle for me. While she was actually managed to be credible as a scientist, she had a rather cheesy monologue that seemed out of place when it was delivered.Three talented actresses portray the character of Murphy Cooper at different ages: Mackenzie Foy, Jessica Chastain and Ellen Burstyn. Foy goes way beyond what she was required to do in her two previous hit films the ""Breaking Dawn"" films and ""The Conjuring"". Chastain is such a riveting presence as ever, and it was good to see her again after her long break after ""Zero Dark Thirty"" and ""Mama."". Oscar winner Burstyn's singular big scene made me tear up.In the second hour, I was surprised to see a special, heretofore uncredited, big name guest star portray one of the pioneer Lazarus astronauts, Dr. Mann. This was more than a mere cameo appearance, as his character had a critical role to play in one of the many twisting episodes of this story.From ""Memento"", then ""The Prestige"" to ""Inception"", Nolan had gone for the extremes in terms of plot development. His work is not always easily comprehended on first watch. They are thought-provoking and demanding in terms of a viewer's patience and concentration. ""Interstellar"" joins this stellar list, and we are brought to yet another dimension of time and space. 10/10."
50," Hands down, mind-blowing
","This film is just legendary, I do not see why people are hating this film, its unpredictable and well just plain brilliant. A lot of the science in this movie is true (for a science fiction film). I believe this is Nolan's best yet and I believe that its probably the greatest film ever made. Matthew deserves an Oscar for his role (no joke) and Hans Zimmer's soundtrack is a masterpiece in it's own right (completely new and different from his previous work, check the dark knight trilogy and inception). The FX are brilliant and their are no complaints from me. The acting is just great and it really asks questions on who we are and our purpose. So overall to conclude this film is just MINDBLOWING!"
