,title,review
66," Cliched and disapointing...
","Well, so much for my favorite director.
I used to like pretty much everything he was coming up with. Yeap, including Dunkirk. But, it seems to be true: all good things come to an end.
The characters are not likable, the motivations are confusing and inconsistent, at times even not believable. The story is full of cliches, event includes a communists-forced bare-hands-plutonian-picking Soviet children turn oligarch...
Uninteresting.
Disappointing."
67," 100% a must watch
","I'm speechless!
I don't know what to feel after I watch this movie..
The cinematography, the story, the score - everything about this movie is finesse at it's finest!
Definitely a must watch!"
68," Christopher Nolan's Grandly Entertaining, Time Slipping Spectacle Is a Futuristic Throwback
",Best comback of Christopher Nolan after Dunkirk . It's marvelous. The fresh inversion concept is simply outstanding. The performances are great. John David Washington is excellent and Robert Pattinson is cool minded done a mature performance and rest of the cast have done a superb job. The cinematography is super. Some scenes are simply breath taking. It's a visual treat. Th action is also very good.
69," If you don't understand it doesn't mean the movie is bad
","If you don't understand a movie and have a feeling that it is good then instead of giving low rates, why don't you watch it again and try to understand more?Satoshi Kon says: ""Movies that you can watch once and understand entirely -- that is the type of movie that I don't really like. However, if you are able to understand 70 to 80 percent of what's being relayed, and there's still some percentage left that would allow for your own interpretation . . . that's the type of movie that I do like. There might be a certain part that you don't quite understand, but there is a portion that rests in your heart.""It is a shame that the audience profile has been changing and this movie will get a lower rating ratio than it deserves.Note: I really understand the bad reviews based on the sound problems. I have watched it three times in three different theaters. The first had no problem with the sound, the second had a problem which is very small and the third one had a very bad sound problem. My point is that probably some of the theaters didn't test the sound because the sound should be lowered. It is not because of the movie since I watched once with no problem. Actually, it is a problem for some theaters. They need to decrease the level of the sound probably the decibel level is too high for their speakers.Additionally, I understood the movie during the first watch. The problem is that nowadays watchers are not careful anymore. All the clues are there! You just don't wanna see."
70," The Emperor Has No Clothes
","Had high expectations but the movie is long and boring. It had such an confusing plot that tricks you into thinking the movie is ""actually good"". Had few good visual scenes, not compelling enough to make it up for the one fifty minutes. Went to see John and Robert in a film, assumed it has to be great despite what's being seen on the screen. It's quite slow paced, nor suspenseful and hated the sound mixing, too loud, especially in the action scenes, unable to see the movie due to that is just unforgivable.People are giving 10/10 ratings and praises, ignoring the plotholes and obvious flaws cause directed by Nolan. Think they're doing him a favour but we have to call out such things, else we keep gonna get mediocre movies. I'm sure because of blind fanaticism, same people not gonna find my review helpful, either. Original rating is 4/10, giving it 1 for balancing the high rating."
71," Mindblowing, epic and very very original
","I loved the cinematography and the epic scale of this movie, it's been a while since i watched some original cinema. concept is very original, i loved the action in reverse and the way it filmed on this epic scale males it the perfect visual treat. Hats-off to chirstopher nolan for this epic action movie."
72," Bad in every possible way. But sound mixing is awful.
","I have only seen this once, and have no plans to see it again to 'understand' it better.The dialogue is so muffled, I could barely understand a word anyone said. Michael Caine had one scene and he had to talk with food in his mouth for the entire scene. It was a deliberate directors choice to garble all words.Not just in that scene, but in all of them. When they were having a conversation, they had removed all the structure words (the, and, a) and just had a ""baby talk"" conversation using long scientific terms that they didn't understand themselves.If a conversation ever started to make sense, he would cover it with loud music and aeroplane noises. So loud, I literally had to cover my ears it was hurting.The mix was dreadful. One moment it was super loud, then the very next they were mumbling in whispers. I never experienced such a bad sound mix as this.As for the plot? Again, it makes no sense. Gunshot wounds don't ""heal"" in reverse time. You cant just make up nonsense stupid plot devises, that make no sense if they have three hours to get to a hospital. THREE HOURS!There is more, but this film is so bad I have better things to do."
73," Edge of your seat
","Great movie, very fast paced and you need to keep up! Loved it."
74," It's ok
","The general plot is comprehensible enough to enjoy the movie, try to dig a bit deeper into all the intricacies and you'll probably lose yourself really fast. The movie's premise is actually interesting, but at some points it gets a bit tiring trying to connect all the dots. Nolan's movies tend to think they're smarter then they really are (a big problem I had with interstellar), and this one suffers from the same problem, but 2.5 hours passed relatively fast, I can't say i didn't have fun watching it, however i don't plan on rewatching it."
75," Nolan Hits It Out Of The Park Once Agaian
","While the rest of the world is at its knees, Australia is doing well enough to have half compacity cinemas, which means I get the pleasure of watching Tenet a week before most of the world.As a self-confessed fanboy of Nolan and his films I came into the cinema busting at the seems with excitement and expectation, I was not let down in the slightest.Tenet's first half has the viewer scrambling their brains trying to comprehend what is happening, from exotic scene to the next your senses are bombarded left and right. It isn't until the second half of the film that it all becomes clear and you understand the true brilliance of what Nolan and his crew have put to the screen.Its hard to keep this review spoiler free because everything about the plot has been hidden and so little has been shown in trailers. While I am not claiming this is the greatest film ever made it certainly is an adequate distraction from the current situation the human race finds itself in.I highly recommend viewing this film in theatres at least once, (even though it will probably take you 2 or 3 viewings to fully grasp all the intricacies like it has for me); I feel like the full experience will be missed if your first viewing is at home like many Nolan films before it.KidKuubrick."
76," Mindblowing, but maybe a bit too much for me.
","The first part of the movie was relatively easy to grasp what was going on, with me being able to keep up fairly well with how the story was unfolding.However, an hour in or so and the story started to really accellerate with a pace I couldn't keep up with. I could not process every bit that was going on any longer, leading to further questions raised in my head the longer the movie continued.In the last part of the movie, some questions got answered and started to make sense, but still the vast majority of questions and uncertainties remained.All in all, I definitely need to watch the movie another couple of times to try and grasp certain passages I simply couldn't after watching it the first time."
77," The 1st of Nolans worst movies
","I love psychological questioning movies. Particularly Nolans movies. But wth was this?! And it's not like I'm slow at picking storylines up. I'm a clinician with a masters. It's been put together to deliberately have you in a state of confusion, I suspect like the protagonist, with the anticipation of it all clicking together half way and you sit back in your seat thinking 'woooaaahhhh!' But it just leaves you confused thinking where the hell are the filmmakers going? Instead you end up critiquing each aspect of the filmmaking and miss out on enjoying the movie. Not that there was anything to enjoy. I get the movie but it just felt...stupid.The soundmixing. I mean nobody could hear any sentences bar 5% from each one. If there was ever an example to show sound engineers how not to put sound mixing together, this was it. 50 times worse than the first 10 mins of dark knight rises.Acting - Pattinson holds it well as you'd expect, but wasted because of the freaking music constantly being played when he spoke. The protagonist, this dude has no facial expressions. Coming from BAME background I'm really annoyed that not a better actor or actress was used who could pull me into each of their scenes or just even make it a bit more of an interesting watch. Someone who could show fear, anger, worry etc. Lupita Nyong'o? Thandie newton. Oh and I'm male btw and not a feminist.I'm going to do the home covid test now. But if I end up testing positive, I'm seriously going to be incensed at getting it after risking my 1st cinema outing in 6 months on such an abysmal movie."
78," Can't Properly Rate if You Can't Hear
","I wish I could give this a better rating, but when only half the dialogue is audible it's impossible to follow the plot. Left confused and disappointed. Will have to wait for subtitles to watch again. As released with the horrendous audio mix, it's a 5."
79," Easily the worst Nolan film
","Being a huge Nolan fan I anticipated this release. I think everyone of his films (exluding the mediocre third batman) is a masterpiece. Unfortunately this time he got everything wrong. First of all the script, though based on an interesting idea, is all over the place. Nothing is explained or completed. I struggled for the first hour to understand what is happening and then I stopped caring. And that brings us to the second fault. There are no characters, only puppets with no backstory or evolvment arc, muttering Nolan's ideas like ""text to voice"" wikipedia. The music is very annoying, most of the time covering the actors voices. The actors try to do their best with what the were given which is not much. Well...with the exception of the completely talentless protagonist. Hope this mess is the only low point in Nolan's filmography."
80," You won't get it the first time.
","If I'm being completely honest, the first time I saw this movie I quite literally thought the theater's sound system was messed up. But when I got out I looked it up and found that the movie just had this painfully bad sound mixing. Dialogue was very difficult to understand the first time I watched it but the second time, I understood it better. I even asked the front counter for the caption glasses they provide, I wish I got them the first time.The acting was spot on, I believed the characters were the characters and not the actors (well obviously Michael Caine was a bit difficult but you know what I mean). The actors were perfect for their roles.Soundtrack fit perfectly throughout the entire film, but at some parts, as I stated earlier, it was way too loud and you couldn't understand the dialogue as well as you would like, which is a shame because the dialogue is pretty crucial to the understanding of the movie.All in all, I'm happy I watched it a second time, because I definitely knew what to listen harder for. Christopher Nolan, while sometimes a bit too full of himself to let the audience understand dialogue, has an insane mind to be able to think of the things he thinks of for his movies. Would definitely recommend you watch, but not in IMAX, it's a bit loud."
81," confusing at first but everything make sense in an incredibly way
","Nolan's movies never disappoints me. This time, i think he didn't do the explaining part well that left the audiences confused. However, he still fools us all and continue his unique spirit that no one has."
82," Interesting
","Very interesting idea in movie. Its funny how some people say it is complicated story, yet it was very normal for me to watch and very easy to understand, even predict alot of stuff that happened. Anyway, fun movie, nice action, very good plot."
83," TENET is Mr. Nolan's Wild Ride!
","TENET is Mr. Nolan's Wild Ride!
The special effects and real-time location shots are some of the best of Nolan's career, James Bond-like and brilliantly photographed in a time sequence format by his cinematographer, Hoyte van Hoytema, who worked as DP on 2 other Christopher Nolan films, ""Dunkirk"" and ""Interstellar."" These are reasons the film should be seen in the cinema, on the big screen, to be truly appreciated. Took 2 stars off (8 out-of 10) because, while I understood the concept of TENET, Saving the World and International Espionage, the plot is the most challenging to follow of all Nolan's movies. The film moves so quickly, so much going on, that plot points were missed in this first screening of the movie. In true Nolan fashion, as with some of his other films, TENET will require multiple viewings to discover what was missed and to fully comprehend the story. Fine performances from John David Washington as Protagonist, Robert Pattinson as his past-present-future partner Neil, Elizabeth Debicki and Kenneth Branagh who makes a great villain, and a cameo appearance from Nolan muse Michael Caine."
84," Have to watch twice to understand what is happening.
","This was the first film I watched coming back into the movie theater during the pandemic. I absolutely love Christopher Nolan as a filmmaker, and always look forward ot his films. However I will admit this film was just not it for me. I loved and appreciated the interesting and new story concept but I had no idea what was happening. I recommend this film, and still need to go back to the theater to watch this film twice."
85," Excellenet 💯
",My rating says it. Just needed subtitles to grasp it completely.
86," Made me want to go back into lockdown
","This movie is in short, way too long, way too complicated, to the point where i left an everyman cinema. Its tried to be too clever for its own good, and the plots are plentiful but not explained as the movie moves through so many.
The fight scenes are awful.
The acting is at best average, and some of the dialogues are just garbage and childish nonsense.
Paid 15 quid at the everyman cinema, best bit was the icecream sunday i ordered."
87," The Embonpoint Of Christopher Nolan's mind.
","'TENET'.
What does it mean?
Chris Nolan sharps up a complex,intriguing vision...and goes deeper within the inversion of matter and time. From a filmmaking standpoint,the film is flawless. It's massive and brilliantly written. It is surely,a piece for the times. The best of the best."
88," Definitely the best movie of the year
","Yes. Nolan did it again, repeating his own style he created another masterpeace! Plot of the movie is so complicated that even Inception is like a joke compare to TENET. That's the main reason why I love Nolan, he makes you really think about the plot. It's obvious, you can't understand Nolan's movies from one-time watching, so I'm keeping my ideas this time.
Recommended 10/10"
89," A decent time-manipulation sci-fi movie
","Beautifully done, and they got the time-stuff correct, with only minor contradictions. Or those contradictions may just be me having missed certain details. It went a bit too fast, the names and the context. And it was too loud sometimes."
90," The first time you watch it, you'll wish you could hear the dialog. The second time you watch it, you'll wish you'd never heard the dialog.
","There was a time when I was a huge Nolan fan. The Prestige is still one of my all time favorite top ten movies. Yet the more movies Nolan makes, the more the luster wears off.Most of of Nolan's movies have some psuedo-science schtick you're asked to take with a leap of faith. Tesla's machine in Prestige. The gravity beings in Interstellar. Matroshyka dreams in Inception. See the pattern here? At his best Nolan is a supremely polished Abrams or Rian Johnson: more interested in advancing his vision than offering substance.Tenet is not his best.A review I read said that Tenet's problem is that Nolan has reached a level where he doesn't have to listen to anyone -- there's no one to pull him back and tell him something isn't working. Tenet is that ultimate conceit.It's a time-jinx movie that only explains half the rules... and then breaks all of them. Inversion is a gimmick that's used masterfully exactly ONCE. The rest of the time it's just smoke and mirrors to distract you from the fact that there is no reason to the movie, that it's characters are cardboard thin, the dialog is terrible, and at it's heart it's just a cerebral wannab-Bond flick that doesn't get the cerebral part right.Congrats, Mr. Nolan. You lived long enough to see yourself become the villain."
91," Quite spectacular
","Early in the film one of the characters says: Don't try and make sense of it, just feel it. So that's what i did, and thankfully so. If you see this movie for the first time, and you try and make complete sense of the plot without having a doctors degree in astrophysics, your head will probably hurt. Your first viewing should be to just pay attention, and let the movie guide you forward (or backwards), don't try and put all the pieces together, because you can't. This is Nolan doing what he does best, which is manipulating time.It's a complex new film from Nolan, which previously has played with time in several of his films, but in different ways every time. From Different speeds in Inception and Interstellar to different time windows in which a story unfolds in Dunkirk, and the back and forth in Memento, Nolan seems to be obsessed with time. And by sticking to his guns as he calls it, he manages to make movies that looks like nothing before it. This is yet again, a movie only Nolan could have made.What i truly liked about this film is how Nolan from the very beginning show us hints about what's to come, but we don't yet know it. But when these small hints and sequences are finally revealed as the plot moves along, it's incredibly rewarding. It proves that he is a master of manipulation, which is a skill he truly needed to make this film, and movies like The Prestige. I'm not going to go into specifics how time works in this film, but it's a new take, from the trailers you already know it has something to with time inversion. Time that is moving backwards.For decades scientists have been discussing time, and how it works. For us humans, time moves forward. But does that mean it does that for everyone, or every thing? No. In quantum physics, there is no time, things move in all directions, and we humans are made up of atoms, which then does not move in one direction. But yet, we feel it that way.This movie's plot is anchored in these laws of quantum physics. Just like Nolan also used laws of physics in Interstellar for example, to describe how a spinning black hole can slow time so much that 1 hour close to it, equaled many many years on Earth. So even if Tenet for many people, won't make any sense, just see the movie for the first time with an open mind.If you can just enjoy the spectacular action sequences, the constant tension, the pounding music and the beautiful cinematography, this movie delivers pure and solid entertainment.I tried to put myself in Nolan's shoes after i saw this film. I thought to myself, if i had come up with this story, i would likely have doubted myself on every turn, because i could not let go, the amount of ifs and buts would explode my cranium.But I felt i understood the time trickery quite well in this film, and i enjoyed the entertainment for what it was, and i think it's one of the best action films, probably the best so far, this year. But i also felt like this movie was missing something, it might be a lack of character development, in which this movie has almost none. It might also be that i took a close look at some of the scenes closer to the climax, which was without doubt very difficult to coordinate and film, but i saw several mistakes.But all in all, what a spectacular film. Nolan is the only one in the industry that can make a film like this. It's just a bit sad he values plot and action more than connection with the characters, in which this movie needed a little bit more.8/10"
92," Watch out for the Dangly Bit
","No spoilers, but the dangly bit is important.The first time I watched Tenet, I noticed the dangly bit once, understood half the plot, and rated the film at six out of ten.The second time I watched Tenet, I noticed the dangly bit twice, understood two thirds of the plot, and rated the film at seven out of ten.The third time I watched Tenet, I was actively searching for the dangly bit. I saw it three times, understood about three quarters of the plot, and have given it eight stars.I do have a question though. Is making a film you have to watch multiple times to make sense of it a sneaky way of boosting the box office takings?"
93," An expression of Nolans mind
","Firstly, on an IMAX screen this movie looks incredible and the sound is powerful. The action sequences with reverse entropy are groundbreaking and work into the fabric of the story and action really well. The thought of people running backwards sounds 'silly' however Nolan pulls it off effortlessly, the first scene we see this done really grips you into the movie and from that point on you are locked in for a great ride.As always Nolan has a complex story which in many ways like inception and memento leaves the audience to fill in some of the very strategically left blanks, which will keep you thinking long after the movie has finished. He gives his audience enough respect not to turn this movie into a science lesson which allows plenty of room for action.Overall this is a very smart, stylish action packed movie with a detailed story that delivers superb cinema."
94," It's seems to be underrated by other critics
",I am shocked at how low a critics score it has. I have seen the movie twice and it's an amazing experience. I think if shall we say more movie fans went to see this movie it would be 8.7 or 8.6 at least.
95," Mass Confusion 101
","Wow. Seriously, just came back from a viewing of this & can tell for 2 hours & 24 minutes I never understood a single bit of this film, that's how much of a mess it was. Hell I can't even explain the synopsis never mind what the film is about it's that bad.Typically this film has got good ratings! Pfft, paid reviewers at it again while the GP takes a back seat in the dark. The fake reviews get catapulted into the public eye while the GP ones only get seen here. Pathetic. How about explaining how the film was like it is? Why lie & say it was good when it wasn't. I can tell you now you'd have to be a Grade A tip top geniuses or have a Masters Degree in confusing plots of films to even understand a gist of this never mind the whole plot. How ANYONE can understand this tripe is beyond me.The plot makes no sense. It was like following a moving trains traveling in a Mobius infinity loop. It's simply impossible when there's is no obvious concise narrative as to what's what. What time they are, in what day it is etc. The plot was a mess & as if that wasn't bad enough you have the time travel crap mixed in, literally. There would be a scene where you were following the action then BAM! ""Something"" already happened & then the whole reversing of what already happened would occur then just fade off into nowhere, then later on you see the same scene this time from a different perspective where what happened is in forward motion & what was in forward motion would be in reverse in the background. Then when you'd see the scene from another perspective it turns out to be the same characters!? Eh!? I know it's suppose to be the alternate dimension but When? Where? How? & What? Even typing this out now makes my head ache with frustration!You'd understand (understand being a strongly stressed word in this case) the plot sort of then the rug would be pulled from beneath your feet when a ""This already happened"" scene would occur, cue more confusing time travel crap. Several scenes in the film would show ships, car going in reverse & it wouldn't be made clear what or when this was happening!The films dialogue was hard to get & understand. The muffled sound, over dramatic music & explosions didn't help. Like with the plot & narrative, the dialogue could've been more concise & easily translated to the audience.The characters were ok, the action was ok. But sadly the films confusing plot, muddle time travel scenes made it harder. This film really sucked hard & is typically overrated. Doesn't the writer & director understand that the film has to be made easy to follow? That's is the whole point in going to see a film correct? I've said it before & I'll say it again! MAKE THE FILM EASIER TO FOLLOW FOR CASUAL AUDIENCES! I mean seriously, not EVERYONE watching this film will be fans of your work! The films pacing & run time were ridiculous & only a secondary insult to injury problem with the film.Overall, DON'T waste you time with this crap. Take it from me a film goer who by the way notice beside him a group of lads laughing & raising their hands much like I did & thinking ""wtf"" every 5 minutes! The plot & narrative makes 0 sense. It's only muddier further with the time travel & plot points which frustrates you more with the film pacing & run time. By the time I got to 1 hour & 30 minutes, I gave up & the film felt like an absolute chore to watch from that point on! 1/10"
96," Interesting but at times very confusing
","It had to happen. I was not sure what to think about this movie, but I went anyway. It was a very strange and extremely confusing movie. ( my wife would have hated) Great special effects though no wonder it cost so much money. It was over all an entertaining movie but very long. However, It's not the kind of movie that you need to see on the big screen. You would be better off watching at home with the subtitle so you can understand what they are saying and maybe you have to rewind. A few times. The science was off but which made the movie more confusing plus made some of the sequence out of place and did not make senses. But it was a cool concept that is for sure. Denzel Washington son did a good job. It was a hard movie to watch at times. This kind of movie would do well in a tv series where they have time to explain and take their time develop the plot more. I give it 7 out of 10. Because of the special effect and an original story."
97," This aint no entertaining movie. Nolan shud stop his obsession with so called intelligent films n try making simpler films.
","The film gets very repetitive. The action is nothing but unnecessary chaos. The lead actor cant act for sure. His walking mannerism, his body language n his facial expressions r duds.
Better watch Terminator 2 or James Bond films.
The character of Priya n the shooting in Mumbai is added jus to attract pseudo intellectual viewers from my beloved country India.
The rote learned physics students from my beloved country will be in awe of this film.
Nolan aint aware that physics students in India need to work more in the laboratories to put the theoretical knowledge to use.
The wannabe critics from my country will unnecessary give this film more stars so that they dont look outcasts."
98," Music was too loud
",I would love to be able to give an opinion on this movie but unfortunately the background music was so loud that I couldn't make out a word the characters were saying. The beginning scene triggered my anxiety as I wasn't expecting that level of noise. No idea what this movie was about.
99," Definitely a movie you need to watch twice
","The movie is pretty convoluted and a bit hard to follow on a first watch. It will eventually click about halfway through the movie but its a better experience watching the movie once you have the knowledge from the first playthrough. Not Christopher Nolan's best work, but solid movie nonetheless. I feel like the protagonist wasn't very likable. Robert's character was the highlight of the movie."
100," So abysmal I couldn't believe it
",Anyone not ready to walk out on the hour point deserves some sort of medal for gallantry or endurance... It is utter crap
101," I loved it.
",I've just watched this tonight I'd heard a lot of reviews from its release mostly the sound which didn't bother me as I watch everything with subtitles. There are a lot of twists but most of which most movie fans like myself will predict but it was the getting there that I really enjoyed. I did find it a little slow for the first half hour while it warmed up and obviously any film that involves any type of time travel can be a rough watch for some. I'll definitely watch it again to see what I missed the first time as I know I've missed bits and Bob's. Definitely worth a watch in my opinion.
102," Built to entertain, not to explain time travel
","Tenet is not a usual movie that shows really well what Nolan has going for it.The music the action sequence the complicated but a masterfully delicate plotline is definetly something that gives an amazing cinematic experience if you can let go of either not understanding or seeing how something doesn't fit. Because I don't think there is anyone who can understand the whole of it on the go to understand every detail it requires more watches. Exposition which Inception was known for, is dialed back to not try to prove this scientifically implausible idea but make you get it. It explains the bare minimum to be able understand the plotline but it doesn't try to give you a strong explanation on the physics for a reason. It is implausible and the movie sends the director's message throughout the whole time to not dwell on it, get the plotline and enjoy the action.On the other hand it still ends up diving into the questions of fatelism, purpose and real heroes which gives it a decent deepness as much as it is possible for such a idea but can still fulfill some of our big question thinking.It's unique it's well-executed, it's not perfection but it is as much as the idea can be. I'm more of a ""plotguy"" and don't prefer action but it was highly enjoyable after just letting go of the plausibility. It's unique it's fun it's cinema, definetly worth a watch."
103," Total flop
","I have felt ripped off by this movie. I thought that being from Nolan would be fine, but its not a viewer friendly. It expels it from the film by introducing the science fiction element, which in addition to making the whole plot incomprehensible is ridiculous. We have always associated the forward scenes with movies or series of laughter. Nolan tries to build a James Bond movie with a science fiction element so the experiment doesn't work at all. Kenneth Branagh's role borders on ridiculous composing a comic book villain character.
To make matters worse, we have to swallow the same idiotic scenes twice, backwards and forwards.
It's not worth paying what a movie ticket is worth today to see this mess."
104," Masterpiece
","I will first start off by saying that my 2 favourite Nolan films BEFORE watching Tenet was Inception and Interstellar. Now Tenet joins the top of the list.To explain how good this film is without spoiling it. Is incredibly difficult. I honestly can't say much. This is something you really have to experience for youself.What I can say, is that...TENET is an action packed thriller, with many twists and turns that will make your head ache. Like mine is right now. I'm not good at reviews. But this film is Indeed a near perfect masterpiece.As just finishing it, I will give Tenet a 10/10"
105," A Cinematic Tour De Force
","Based on the assumption that entropy determines the arrow of time, TENET explores what could happen if entropy could be reversed, or ""Inverted"", for objects, people and even the environment around us. If we are rendering our planet inhabitable due to the excesses, wastefulness and ignorance of our generation and our predecessors, could our descendants want revenge and turn back the winds of time against us and erase our existence in an attempt to save their own?""A nuclear weapon can only affect our future. An inverted weapon might be able to affect our past as well.""TENET plays with the concepts of causality, free will and paradoxes. The film posits that paradoxes cannot be solved and that their consequences are unknowable. This is juxtaposed with the future's intention of annihilating the past, essentially creating a grandfather paradox. Perhaps, the people in the future have found a way to sidestep the paradox and create a different branch of reality?""Somewhere, sometime, a man in a crystalline tower throws a switch and Armageddon is both triggered and avoided.""In a race to stop the villain - an egotistical, abusive and dying man - from transmitting the location of ""The Algorithm"" - a device that can invert the entropy of our environment - to the people in future, the film takes its characters through multiple mind-bending sequences resulting from the puzzling implications of Inversion. The film takes some artistic license in depicting the consequences of inversion and treats the audience with several massive set pieces - unique in parts, accompanied by an intense score to spectacular effect.""That part is a little dramatic.""With the global threat averted, TENET ends on a melancholic note as the friendship at the heart of the film comes to an end (and also begins), loose ends are tied up and the world remains unaware of what could have happened.""No one cares about the bomb that didn't go off. Only the ones that did...""Although TENET packs too much plot for a two and a half hour film where everything cannot possibly be explained or understood by the audience on first viewing and it is easy to get lost into the intricacies of the mechanics of inversion, it is, nonetheless, a cinematic tour de force and a bold attempt at large scale, ambitious storytelling with a palindromic structure. Something we could use more of, for us and for our posterity."
106," Trying to be smart so hard, FAILED
","I don't want to spoil anything and because im pretty mad that I paid to watch this trash here it is.
Nolan is my favourite director, but in my opinion this movie is trash. It is trying so hard to be ""smart"", that is losing its point. For me, the main ""thing"" of the movie was obvious from the first 20 minutes. Also, there are insane plot holes (ex. oxygen, won't say more to not spoil anything). The scenes as well as the dialogue were ""trying so hard"" that it was getting confusing all the time.
When you try to innovate, sometimes you fail.
His worst movie. Period."
107," Omg.. It's way worse on the second watch
","I originally rated it 7 and thought I would like it more on a second watch... And after all the hype i had faded i did... And man I realized it's a horrible boring movie, cringy villain with cringy female character who does everything without any point other than to move the plot forward, the main idea gets dull pretty quickly and pretty impossible to understand fully.. Man after i liberated from all the hype i had the first time i realized how ridiculous and boring this soap opera was... I actually got mad that this was a freaking Nolan film.. The only guy I wait for his movies along with Tarantino... I'm so so so disappointed...
(edit) : if you guys don't believe me.. Let me tell somethings about the movie....
"" nuclear holocaust?...-worst"".....omg.. What?... ""if i can't have you no one will.""...cringing bad... "" i will do anything for my son""... Including killing the guy and causing the end of freakin humanity.... "" don't try to understand it""... Well there you go... Nolan says f you to your face....
Omg this movie is so bad... I can't blame the actors they kinda carried the whole thing and John David Washington would make a good James Bond.. They had to deal with immensely bad writing, script and characters... Nolan did a pretty bad job and made this movie for his own amusement and be we like him we hyped to it... An identical thing happened with Tarantino and once upon a time in Hollywood.. My two favorite movie makers went nuts"
108," .enoz trofmoc laropmet ruoy fo tuo uoy sehsuP
","The Nolan team don't skimp on the 'epic'ery of their films (although they may have to after the pandemic eats into the box office of this one).
It's not just a movie, it IS cinema.
It's like one, long advertisement for the new techno-fad of temporal flipping. They go about it as casually as a young technology sales person explaining the latest smartphone to you. You only kind of understand what they're saying but what they're SHOWING you is so cool you just go along with it.
It is a good film to help understand TIME as potentially the next great expanse to be explored.
There's a scene in Avengers: Endgame where they belittle concepts of time presented in Back To The Future and almost every other time-related sci-fi movie. Well, TeneT makes Endgame's own concept of time travel seem rudimentary.
Unique & interesting characters from John David Washington (3 names so gotta be good), Pattinson, Debicki, Brannagh & more!
Some of the most bizarre action sequences to ever unoccur on film.
Good."
109," Great movie
","What's with all the hates on this movie? I thought it was a great film and understood it after the first viewing. Very ambitious concept for a movie! Here is a trick, put down your cellphone and pay attention. I agree that it is complex but you just need to pay attention or it will be very confusing. If you miss 2 minutes of the movie, you'll be lost (keep your eyes on the screen). Dialogue only becomes an issue when they were wearing the masks. But hey, no one understands what I say when I go to the store wearing a mask during COVID-19 (reality I guess). Robert did an amazing job in a very mysterious character. John-David is awesome as the lead and keeps reminding me of his dad, not sure this is a good thing (got big shoes to fill). Overall John David did really well and learning that he did most of his stunts was an added bonus. My first like-able Nolan female character (she can act). The end of the movie was a bit sad ""but it's only the beginning of a beautiful friendship"". I am going with 9/10 only because I wanted more actions. The inverted action sequences were well done. Great attention to details!"
110," Innovative and Entertaining
","I'm not going to get into whether it all made sense.... More pertinent, perhaps; rather than feeling like I needed to see it a second time to understand it, I wanted to watch it again simply because I enjoyed it so much. Even if you see it only once, Christopher Nolan is a masterful storyteller and it is admirable that he is willing to try something outside of the typical Hollywood storytelling conventions. I loved Interstellar and Inception, and Memento is a masterpiece; Tenet did not disappoint. Great action sequences, excellent dialogue; in my mind, definitely one of the best movies I have seen this year."
111," This movie makes my head hurt and I love it
","This movie is incredible. It introduces items who can move back through time, as if they are in a rewinded movie. This happens simultaneous to the real time world and it is sometimes pretty hard to keep track of what and who moves how and why but most importantly when. Acting is amazing, John David Washington is a very good actor and I hope to see more of him (maybe too soon to think about this but I could really see him play the next Black Panther). Nolan created a true masterpiece again. The one flaw with this movie is that it sometimes moves a little too quick, causing you to wonder what is happening a lot of the time. There were a couple of scenes which I thought looked really cool but had me wondering ""wait, why are we here again?"" All in all amazing acting and terrific action scenes. Highly recommended."
112," Can't wait for a second viewing!
",Very much in the same vain as inception. I think just as good though I'd rather see it again before making that assertion.
113," Don't Evaluate Too Much After First Watch!
","This movie has so many layers, one couldn't possibly pick up on each one by the first watch. Too many impulses are triggered, to see beneath the surface.
On second watch, when your brain wont be only oquipied by trying to keep up with the complex storyline, you will discover the true meaning of it as well as the humanity and soul of the three main characters."
114," Palindrome
","I've read some reviews and I'm mystified that none analize the movie in connection with his title. TENET is a part of the most famous palindrome in the world, and there are plenty of hints in the movie that refers to it. Maybe knowing it, may help more people to understand the concept that was the basis of the whole movie: What goes around comes around!
SATOR
AREPO
TENET
OPERA
ROTAS"
115," Complexity at its Best!
","After reading the comments here , I'll lay this out for anyone that's still trying to decide to check this out. It's a complex but entertaining, visually amazing, It's something you'll want to watch again. If this is too much for you , I don't recommend it. I personally enjoy these movies . 'Annihilation' , 'Interstellar' , and many other movies will compare . Some people like predictably in their movies , if you do this is not for you . Not downgrading what people want or like for their entertainment, don't try and turn that into that . Clearly stating that if you like trying to figure out a storyline as your going through the movie , this is for you."
