,title,review
69," Probably the worst modern superhero movie
","This movie is a real disappointment, everything about this movie has just been executed so poorly. The plot is so paper thin and comes off as some really bad fan fiction.As you will know from watching the trailers Steve Trevor (Chris Pine) is back, going into this I was really interested in how they were going to bring him back 40 years after he had died. The answer to this is so unsatisfying just like the rest of the movie. There is no logical reasons for anything that happens in the movie the answers are always so paper thin it just come off as because they wanted to.How is Steve back? Because they wanted him back. How is the jet invisible? Because they want an invisible jet in this one. How can Diana fly (and not fly in movies set after this)? Because they want her too. Why does Diana have gold armour and wings? Because they want her too, it looks cool! (They should have done the stupid flying scene after she put on that suit, this would have made sense with the continuity set by the other movies).I could go on for pages about all of the other issues with the movie, bad pacing, no action, bad acting, terrible fish out of water (seen it a million times before) jokes.. the list just goes on.It's a shame as the first movie was a good start but this movie has a completely different tone and really seems like something that would have came out in the 90's, Batman Forever vibes.Just skip this, at 2 and a half hours long it's not worth wasting that much of your life to see."
70," Weak plot, worst ending possible
",I like the cast. That was all I liked. Ending was so corny didn't even get to the credits before turning it off. The first one was pretty good. This one is cringy. What a let down.
71," Comparing To Blade Runner 2049
",It is a sequel that is unneededIt is too longThe ONLY thing going for it is a couple of pretty chicks with good bodiesThe story makes no sense.
72," One the worst mainstream films ever made.
","Everything is wrong in this film; it comes across as some amateur dramatics first attempt at a play. You would think they must have run out of money or changed director multiple times to end up with this mess.The editing is terrible, scene's just pop-up and end uncomfortably with no real flow or sense.There is scene at the beginning of the film where Wig is holding some papers she dropped and, on every cut, the papers move to a different place. I can understand some continuity errors, but to have about 4 in one 2-minute scene is amazing.You have this bizarre plane scene, which stretches believability like a giant snapped elastic band.
How can he fly a modern plane?Why is it ready and fuelled up?Why are people working at night in an airport tower when this is not an operating airport?Why would making a plane invisible, make it invisible to radar?Why doesn't Diane use her new ""make things invisible"" power more often?How can a small fighter fly from America to the Egypt?Why does a plane hover at 1 mile per hour in a sea of fireworks?How did they land and get out of the plane?How did they get out of Egypt?Now these are the problems with just one scene!On top of this, the CGI is terrible, the acting is awful, and the plot is stupid.There are scenes of chaos at the beginning of the movie, when nothing really has happened, why? Is this just bad editing?Oh yeah and Wonder Woman can now fly. Which is strange as this is set before Justice League or Superman V Batman, where she cannot.I looked at some of the critic reviews here and I actual wonder (see what I did there) if they saw the movie. How can anyone think the movie can get a remotely positive review. Its like buying a car with 2 wheels and no doors and saying the car is not that bad.There are some review here giving a rating higher than 5! (some even 10, which must be a studio connection).1/10 is too generous."
73," Too Long And Preachy, And LONG
","Gal Gadot is one beautiful woman, but as an actress let's hope she can improve. The only really good performance was turned in by Pedro Pescal as (Maxwell Lord). Other Character actors were also OK, but both Chris Pine (Steve) and Kristin Wiig (Barbara) were terrible. Pine was wimpy and I truly believe that his doppelganger Buster Poindexter could have turned in a better performance as a leading man. Wiig is twenty years too old to pull off the part of the goofy scientist girl (Barbara) and looked like a Grandma when she was supposed to be sexy. They both were pathetic. Another major mistake was the guy who wrote the overbearing music score Hans Zimmer combined with a terrible job of directing by Patty Jennings who should have hired Buster P to write the films score. Jenkins, If that's her real name, wore everything out with one scene having Chris ""teetering on Schlub status"" Pine change into 10 different outfits. By the last change I expected Ricy Ricardo to come out in his boxers and tell ultra serious Gal ""I have nothing to where."" Another scene had Gal and Dexter flying over fireworks and it went on forever with no payoff. The movie was also at times mean spirited going after a number of Muslim Country's, Asians, Indians, Russians, and even having the Irish take a kick in the teeth.
There was one scene when Gal saved a couple of Palestinian Children and I kept waiting for her to pontificate to the kids the virtues of apartheid. Gal is a world class beauty but she was quite wooden and stoical showing no feel for comedy or any sense of vulnerability with her constantly bossing around every one else in the film. This one was not quite as bad as Charlie's Angels, because Gal is a whole lot easier to look at then the girl with the buck teeth, but it is still a Major Long and Boring, Too Darn Long, LOOSER."
74," No, giving just 1 star makes no sense, its not that bad.
","But giving it an 8 or 9 star also makes no sense at all. So for me, it is a five at most. Before I watched WW84, I already read some bad reviews, so I was prepared. That helped, that helped a lot. The first Wonder Woman movie was great. For me, that was a 9-star movie.Don't get me wrong. WW84 had some nice scenes. But also, moments, I just wanted to turn off the movie. My wife stopped watching altogether and instead watch a TV Show. The WW84 mall scene... that hurt. It was a lousy slapstick. The person who designed/wrote that part should be fired and never be allowed to work in the movie or TV industry.But the bottom line is, would 'I' recommend it? No, but that for you to decide."
75," Walked out
",Nothing happens and there's nothing to care about for the 90 mins we managed to sit through. So boring.
76," I wish it hadn't been made
","This is the ""Halle Barry Catwoman"" kind of bad.It feels like every scene included every colour of the rainbow. What happened to the dark DC universe?"
77," Anyone who scored this over 5 is kidding themselves
","One of the worst movies I have ever seen. Every single review over 5 in here are lying, actually make that over a 3. It is 2.5 hours I will never get back. Storyline was terrible, most of the CGI was ridiculous. We wanted to walk out after 20 minutes but stayed as it was an organised event."
78," The tagline should be Worse than the first
","I never thought I'd see a film worse than Ishtar, but this is it. Before the midpoint, I rated it a 3 out of 10, but it continued to become more worthless as it went along. Really, really bad movie."
79," Wow! Great movie😁
","I loved this movie😀! The acting was great😁. It was very funny and I was LOL that whole time🤣! Please watch this movie!😄 It was great!😁
(please notice my sarcasm and listen to the rest of the rating. spare your eyes.)"
80," How did this movies cost 200 million dollars?
",I'm really curious in how this movie cost that much money?
81," Very disapointed
",Can not believe Patty Jenkins has created this feature. If Wonder Woman is a milestone then WW84 is a typical summer movie
82," It's a Meg Ryan movie ... with some CGI
","1.- 90% of this movie is a Romance Comedy straight up from the late 80's, the other 10% is an action movie based on a comic book hero.
2.- Cristen Wigg as Cheetah might be the worst casting choice since Halley Berry as Catwoman.
3.- C.G.I. as mediocre as it can get.
4.- A lot of cringe inducing dialog
5- I am sorry for Gal Gadot, but after that Imagine viral video.... I couldn't concentrate on her performance."
83," Stick to directing Patty
","This is what happens when a director, thinks they can write as well... Joke of a movie."
84," Messy!
","Probably my expectation was too high for this film, story line was messy and so many things were going on without clear explanation of the events.Only thing it was worth watching was Gal Gadot, she is so pretty and handsome, one of the best actors who can fit in Wonder Woman role."
85," Boooooooring
","One of the worst movies of all time
Super boring with boring supposedly sweet moments, they took it too far.
Thr worst storyline
The worst vilian
DCEU WHAT ARE YOU DOING???"
86," Corny, campy,cringy, and just plain awful!
","This movie was such a disappointment, it was so corny at times as to be cringy! This could have been such a great movie. truly disappoints"
87," This is possibly the worst DC Movie ever
","The best thing about this movie is that I didn't spend the $120 bucks it would have taken to see it in the theater. DC did the world a favor by making it online at the same release date - this might have been the one greatest thing of CV19; DC contributed to the economics of the world by letting us keep money instead of spending it for this 2 hour disaster of a movie. This is better than anything the government has done (so at least we get one star there)Is it bad? its so bad that it make Sphere look like a good movie and Iron man Oscar material in comparison. Don't watch it. Don't even think about watching it. Watch the entire tv series again if you need your fix.
OH ok, lynda carter was good. But you have to wait until after the credits for that part."
88," Over the top to the point of being ridiculous, and some poorly done effects
","I can understand the necessity of suspension of disbelief in superhero movies, but it's really hard to make a good story based on ""wishes"", and WW84 tried valliantly, but came up short.Without giving up too much about it, the gist follows the ""monkey's paw"" legend, where folks can make wishes, but they all come with inevitably dire consequences. One leads to another, and another, and so on, and gets to the point of being absolutely ridiculous.However, that wouldn't be so bad if not for the totally inconsistent and contrived solution and climax to the film.Finally, and here's what really disappointed me about this film: there are some scenes and shots that are beautiful or cool, but some of the special effects look really amateur by today's standards. Like when WW swoops up to pick up two kids on the street to save them from something... it's almost cartoonish.Nevertheless, it was somewhat entertaining."
89," Really? No one wishes for world peace? - Jenkins dropped the ball she threw
","The movie is flat, Plot holes all over the place and a ""beautiful message"" hidden somewhere in between Pedro Pascals over the top interpretation and a terrible writingGadot and Wiig are amazing actors but their characters were toned down and instead of empowerment we get that their insecurities and ""womanly desires"" fall in the ridiculousPatty Jenkins - and DC - didn't keep in mind a whole universe and the 80's feels like an excuse to go over the top on many things and issues.The world decides to give back their wishes, to lose everything before they... lose everything or something like that?The ONLY memorable two scenes are the opening one when WW is racing the other amazonians and maybe the fireworks and logic behind the invisible jet...See it, it will be two hours of your life where you'll be entertained but definitely not an empowering movie, not a smart movie and challenge yourself to ignore the galore of plot holes"
90," Almost Unwatchable
",I enjoyed the first one but 1984 was a huge disappointment. I'm not sure how they even decided to go into production with such an awful script. This one sets DC back. DC just pay Christopher Nolan whatever he wants to get your franchise the respect it deserves.
91," Dumbest Story/Plot Ever
",This film is such a disappointment. Logic and common sense are just thrown out the window with the horrible execution of an even worse plot and storyline.
92," Very boring!
",Very boring movie! Gal Gadot is great but the story and the movie was not interesting.
93," It's a shame
","Very stupid, very boring and very very SILLY.
Honestly it's a shame for all Sci-fi and super heros movies."
94," Believe the negative reviews
","Wonder Woman is not wonderful.This wasn't the horrible movie some reviewers make it out to be. 1 & 2 stars is a bit exaggerated-- I save such ratings for worst of the worst. At the worst this is simply a disappointing, poorly-written, badly-directed comic-book movie (emphasis on comic book writing... and there have been better comic books).Still, believe the negativity. This movie has so very many flaws. I'll sum the entire movie up in one scene: roping a lightning bolt and swinging from it.Seriously?WW'84 made me feel like I was watching the 1970s Wonder Woman with all its ridiculous camp. With almost 2000 reviews here I don't need to spend a lot of time writing this one. A bunch of people are going to see this movie. Some are going to love it because well... that's some people. Some people will like it because of Gadot or Pine. A whole lot more are gonna be justifiably disappointed.There are worse movies out there. Wonder Woman is bad, but remember Batman and Robin? Electra? Catwoman? Some reviewers need a bit more perspective and balance. And some movie writers and directors need a lot more talent."
95," Cliched and tired...
","Just a really bad movie on every front. Gadot doesn't look like she's having fun, the script is ridiculously predictable, and there just isn't anything vaguely of interest here.Granted, Gadot looks great, but that's about it. Her acting's wooden, Pedro Pascal is almost a caricature of a TV con man, and they could have removed Chris Pine totally from the movie and you wouldn't have missed anything.Makes me wonder whether there really was a need for a sequel after all. The first movie was genuinely warm and had a lot of heart. This, on the other hand, is a weak dribble. Pointless, bland, predictable and totally forgettable."
96," Dissapointed
",Not sure what I expected but it wasn't that. Poor story line.Wouldn't even be worth a second watch.
97," Get me a bucket quick!!!
",This has got to be one of the worst Wonder Woman movies ever made. The movie starts out well and give hope. once the first seen is over it is a 90 degree drop. There was potential to make it a decent movie but then they botched it up. The movie tries to bring in too much romance and even for a superhero movie is just not consistent. I think a child could have written a better script. If you can give this movie a miss do that. If you are bored out of your skull and watch it just understand u might come out even more bored.
98," I never expect much from action movies, but...
","... at the very least I hope the fight scenes are enjoyable. Wonder Woman 1984 manages to fail even on that matter. When WW fights thugs, she pretty much swings around on her lasso, Spider-man style, throwing them here and there until they get tired. C'mon, Diana has enough power to put up a fight with Superman (although she wouldn't ultimately win), she should be able to knock out four untrained human beings in a split second.
Then, when she fights Cheetah, one of the main villains, the same thing happens: a lot of cringey swinging and jumping around.
By the way, Diana learned how to fly by the end of the first movie; she shouldn't need to rely on her lasso to propel her up in the air. Apparently, that's another thing from Wonder Woman (2017) that has been ignored.
Honestly, action movies are known for putting 90% of the effort on the fight scenes and special effects, leaving the rest for plot and character development. Wonder Woman 1984 manages to fail miserably on both. Give these guys an award, please."
99," Best thing about the movie....
",Reading the reviews here has been the best part of this movie. This felt like an afternoon bad DC animation ment for 10 year olds. And that's generous... Watch it for a laugh. Don't expect single thing carried over from the first movie. 👎👎👎👎👎
100," Couldn't make it past 45 minutes
","45 minutes in and there is no discernable plot, the 80's setting is entirely over-the-top and adds nothing to the narrative, the characters are way over acted, and the opening sequence was so CGI filled that I felt like I was watching a cartoon. Unwatchable."
101," Well done DC
","Y'll just made a Worse movie than justice league 👍It was like Gal did'nt want to be a part of this movie, like she was forced to because her acting was so blank. I thought maybe they casted Kristen Wig for a little comedy sections but she was useless and boring ( not even entertaining) Chris Pine was the only one acting but it was very awkward to watch him being the only one trying. Im sorry I used more than 2 hours on this movie when I could sit and watch the snow falling and remember the good times before covid.."
102," It should have been just a 40 minutes TV episode
",Hence proved Marvel Uinverse is better than DC universe. I love DC superheroes more but the stories they green light for production are hideous and juvenile
103," The worst movie of the year.
","The worst movie of the year. Bad actors, non-existent script, inconsistent visual effects. A shame close to the excellent first movie. Pathetic."
104," Wish I could get my 2 hrs 31 mins back! I'll happily give anything!
","This was an extremely disappointing movie. The first movie was very good but this will probably be the end of the WW movie franchise. Maybe a reboot in 20 years, it'll take that long to get over this monstrosity.The script was weak, the acting in parts was poor (at best) and the 1984 setting added no value to the to story.Reading the User Reviews for this movie is far more entertaining than watching it."
105," I Renounce my wish to watch Wonder Woman 84
","The story is a joke!!! this movie was a big mistake by D.C ... the story is super bad, I think anyone with a conscience knows that this movie is pretty bad, I don't understand the producers of this movie. The first movie was pretty good but I want to erase the second one from my brain 🤣...can I add 0 star?"
106," Embarrassingly awful
","The writing was that of a fourth grader's school assembly. The design was absent from the story. The story made no sense in any way whatsoever. It was so long. So so very long. These were good actors giving the worst performances. The editors and director should be apologizing to the actors for choosing these takes. The concept was dumb and inconsistent. The extras felt like they were told to ham it up. It held up every awful stereotype. The relationships felt like most of the people met that day, and were uncomfortable around each other. It was not even fun. It had a couple of decent nonsensical action scenes, but the constant shift in her powers, and the overuse of the lasso were unflattering. I am embarrassed for everyone involved in the decision making for this film. The first movie was so good - and this was no just a bad sequel, but the worst superhero movie I have ever seen - and I have seen almost all of them. I often get accused of being too easy on certain films. I would maintain, the above is STILL going easy on this film. Horrendous on every level."
107," If I could rate zero I would
","Quite possibly one of the worst movies I've seen in a long time. No plot development. No character development. Absolute atrocious storyline, cheesiest end since Adam west batman days. Only saving grace is gal Gadot is in it. Little to no action. The movie just doesn't make any sense. Whoever did the editing on this movie needs to get fired. This is the metaphorical nail on the coffin for DC universe. Please don't waste your time with this garbage"
108," Abysmal
","The first Wonder Woman was a great movie, through and through.
1984 however, is nothing like the first one.There's very little action, but what there is is poorly CGI'd.
The plot is pretty thin - be careful what you wish for, and don't be greedy - which by coincidence, is the technocrat's theme for 2021 ie the ""Great Reset"".The film doesn't make any sense! Diana, (Wonder Woman) and Steve Trevor - the WWI pilot from the 1st film (whose spirit now inhabits the body of a present day ""handsome guy"") need to travel to Egypt to save the world. Only Steve hasn't brought his passport! So they break into the Smithsonian Museum to steal a jet plane - which happened to have a few working planes in the back, fuelled and ready to go! But wait a minute - why not use ""handsome guy's"" passport - especially since that's who Steve now resembles, to everyone except Diana.
Diana exhibits some sudden new abilities, like rendering their plane invisible, and gliding / flying around the world!
Finally, at the climax of the movie, Diana doesn't beat her enemies into defeat - she appeals to their better natures - and they all decide to turn over a new leaf. ""Sorry about all that death and destruction back then, folks. My bad."""
109," Not worth catching COVID-19 for
","The review scores and review content from critics seems to be disconnected but I instantly digress.This movie was a mess from start to finish with a ridiculous plot device that could only send it down a road that makes it nonsensical. Gal Gadot is excellent in her role but Kristen Wigg had the same trajectory as she did in Paul (except she didn't end up turning into a cat in Paul - someone needs to explain to me how this happened anyway).On the flipside, there was some very visually spectacular scenes, some solid sound and excellent score by Hans Zimmer."
110," DC does it again
","I believed in the heart the Wonder Woman brand created like countless of others. The first wonderfully set up the super heroine for greatness and they filmed and wrote it wonderfully. I'm not saying it was amazing, but it was surprisingly better compared to the other films in DCs library. But the WW84 was a sad waste of my time as they shot the film from the three point line straight into the garbage. Nothing but net for DC. The film was so slow, lazy, and disrespectful to the DC fans who saw the first as a success in a sea of disappointment. The villain, played by Pascal, could've been a great foe but with questionable actions and character choices by the writing team left so much more to be desired. The chemistry between Gadot and Pine was refreshing if one of the limited silver linings in the 2 hour movie. While it had heart-even a super basic salt and pepper heart-it was still two sizes too small this holiday season."
111," Can't blame covid for this awful piece.
","Worst movie I have seen in a long time. I was bored within the first 30 mins and would have walked out if I knew I could have gotten a refund.
The plot is just plain bad. Bad CGI/graphics, More successful as a failed love story than a super hero movie. DC movies always feel a little lacking that something special but this one is just a pure bomb.So embarrassed for Gal Gadot."
112," TERRIBLE
","The first movie was engaging from the very beginning, colorful and exciting. It's only agenda was to draw in the audience and give them pure entertainment with blockbuster appeal.This new movie seems to have forgotten all that made the first Wonder Woman a great movie. This movie seemed to be designed around a political message (""Don't work hard to be wealthy; money is a danger"") from the plot to the set designs to the dialogue. I'm not a fan of political messages in Hollywood and actually look to Hollywood as an escape from the constant onslaught of politics in our media and elsewhere. It's such a disappointment when a movie that could have been fantastic ends up being a political ploy.Please return to producing only blockbusters with the simply goal of pure enjoyment and leave the politics to Indie films.Such a disappointment."
113," My GOD .... this has to be crowned THE WORST MOVIE EVER ....
","I can hardly find my words being in shock after watching this ... thing (I even cannot call it a movie).I am a fanatical movie fan, I do watch movies everyday for years.
I watched tons of relevant titles.But this ...... really put me in shock .
Even if I would have wished to imagine the worst movie possible in ALL aspects , I couldn't go lower than this one...In some respect, this movie is a masterpiece . And I mean in terms of ""how to make EVERYTHING worst possible"".
It is a perfect combination of script, directing, idea, acting and ... you name what, being as far as possible from a good , or at least decent movie.It is worth to be watched as an example of the dark side of the range in terms of movie making....... . I even would award it some kind of trophy.
I am really sorry about Gal Gadot, they put here in a very bad light, she can really have a good performance in a normal movie. Even her acting was bad, by the influence of the dark spirit of this movie ... it's embarrasing.
The first movie was good, I enjoyed watching. It is even more shocking how could they come up with this, so far far away compared to the first movie ...
In a word : AWFUL .
Worth to watch just to see the bottom of Movies quality in every aspects.PS. : I never waste time writing reviews, this is my first and only one ... I've made an account just to upload this review. God ...I am still in shock ...."
114," Obviously the feminists are bumping this up
","I think critics feel they have to rate female directors now days even if the direction and story is tripe. Give this a miss, you won't regret it."
115," I guess we longer need Superman or Spiderman
","Very disappointed.
The opening scene with (I'm guessing) a young Dianna running some kind of competitive obstacle course, Olympic type thingy was a ""pod race"" moment for me. Didn't care. The CGI was bad. The physics of horses jumping caverns, and little Di jumping of cliffs onto horses was unbelievable.There was a scene where Di and her boyfriend were being chased by amour vehicles with the typical Hollywood ""We're gonna shoot at you with AK 47s but not ACTUALLY do any damage to the car 'cause that would be bad""
There was some things in the chase scene stolen from Indiana Jones.Wonder woman's new skills:
And apparently wonder woman is so good with the rope she can pull a 50 Cal bullet out of the air, call lightning bolts out of the sky and swing on them cloud to cloud, swing through buildings like Spiderman, and I guess now she can fly?Stupid stuff:
Di's boyfriend who flew single engine propeller planes, can, APPARENTLY just sit in a fighter jet (that just happens to be fueled and ready to go sitting on the runway) and with NO TRAINING can fly said fighter jet, because, you know they are very similar to propeller planes.The ending was over-the-top contrite and frankly impossible.The only saving thing for me was the chemistry between Di and her boyfriend was natural and really good.I would not pay more than $5 to see this."
116," Worse than Catwoman and Elektra
","I created an account on IMDB just to try and save at least one person from wasting time like my family and I did watching WW84. STOP and do not waste your time. Other than Gal Gadot being the perfect casting for WW, this movie has zero redeeming qualities. The post title says it all."
117," What Happened ??
",Bring back the team that made the 1st movie. Fire patty she lost her way and must not be a fan of WW. please make a third movie but without patty!
118," If I could review this movie with a zero star I would.......
","Horrible movie, horrible storyline, horrible acting and a complete waste of time. So much hype about the movie, what a joke, who on earth would think this is a movie worth releasing and worth watching? Unbelievable!!!The only good thing here is I did not have to pay to watch it (thx HBO/MAX), just the lost 2 hours of my life...."
119," Green lantern was better
","As much as I love super hero movies this was bad, I mean worst than green lantern bad, awful I walked out of my own house bad"
120," It was just a generic sequel actually...
","I did actually enjoy the 2017 movie ""Wonder Woman"" quite a bit, so I was definitely looking forward to this 2020 movie from writers Patty Jenkins, Geoff Johns and Dave Callaham.And while ""Wonder Woman 1984"" was definitely a watchable movie, it just wasn't really up to par with the 2017 movie in anyway. Why? Well, simply because the storyline felt way too comical and the villains in the movie weren't really all that interesting or menacing.The storyline told in ""Wonder Woman 1984"" just fell short of being all that entertaining. Sure, it was a watchable movie, but it was hardly an outstanding or particularly memorable foray into the D.C. world of superheroes. For me, the storyline here felt like something that had been ping ponged around a breakfast table, with the writers just tossing out ideas and settling on something that seemed like something that could be made into a Saturday morning cartoon.Of course it was nice to have Gal Gadot return to portray Diana/Wonder Woman in this 2020 movie, and she was joined with talents such as Chris Pine, Kristen Wiig and Pedro Pascal. I must admit that Pedro Pascal's performance was actually the most brilliant and enjoyable in the movie, and his character was the one with the most appeal in the movie. Mind you, as a villain he just wasn't all there. I mean, it was more of an average Joe come into power situation, so it took away from the usual superpowered villain stuff you'd expect to see in a D.C. movie.For me, the whole granting wishes thing concept of the movie just felt out of place, and like something that belonged in a whole different type of movie. It just failed to captivate me, and proved to have little entertainment value in terms of being the focal point of a superhero movie.Visually then ""Wonder Woman 1984"" was all there, just like the 2017 movie was. So the visual effects team definitely worked their magic with this 2020 movie, no doubt about that.While I have now seen ""Wonder Woman 1984"" once, I doubt that I will be returning to watch it a second time, as the storyline just felt out of place and too weak for a movie for Wonder Woman.My rating of ""Wonder Woman 1984"", sadly, lands on a very mediocre five out of ten stars."
121," Blunder Woman 2020
","This movie is shockingly bad.
I would like to get myself a drream stone so that I can wish two and a half hours of my life back.
The story is terrible, the acting is lacklustre, the VFX/CGI is blocky, the movie is too long and it left me feeling like DC had completely sold out.
I did enjoy Kristen Wiig's involvement because she has been just under the radar for most of her career and this flick gave her a chance to shine, but overall I think this movie could actually be the beginning of the end of a few careers, hopefully first and foremost one Patty Jenkins who must surely carry the can for this poor effort (she's apparently got the keys to a third installment!)Terrible, terrible movie......... quite a fitting end to 2020"
122," One of the WORST DC movie i've ever seen since JL :(
","I'm really Dissapointed. First movie is brilliant. But this. Man i think JL and Suicide Squad better than this Sh**. I loved the first one but this one is a real dissapointment. From my perspective, this one doesn't even deserve a one star :("
123," Way too much to say
","So I finally figured out why this movie is called Wonder Woman 1984. That's because it takes its inspiration from the pre-Marvel Cinematic Universe superhero movies that are adaptions of the comics in name only. I'm looking at you, Supergirl, which came out in 1984*.Yes, before superhero movies took over the world, we got movies like Superman IV: The Quest for Peace and the Spider-Man and Captain America TV movies (and Superman III and the Cannon Captain America too, while we're at it).In 1984, we were lucky if we got a great superhero film.In 2020, we forgot what that time was like.Directed by Patty Jenkins from a script she wrote with Geoff Johns** and Dave Callaham, based on a story by Johns and Jenkins, this is a movie that people have really hated with a passion. So many people have said that it's campy, but they really have no idea what that word means. This is in no way the 1960's Batman TV series. It's not Barbarella. We could only dream that it could be a tenth of a percent as campy as Danger: Diabolik or Flash Gordon***.It's the very definition of a movie that has no idea what it wants to be, the story that it wants to tell or how the characters will learn or grow along the way. It only hamfistedly smashes plot points - Honesty is good! Lies are bad! - with all the subtlety of Obnoxio the Clown.It all starts in the home of the Amazona, Themyscira, where a kid version of Diana Prince competes against the older Amazons and learns that cheating won't get her anywhere. This is generally called foreshadowing, but again, this is a plot point hammered home so completely that even Bizarro would find himself saying, ""Me not get it!""We move to 1984, sixty-six years after we last saw our heroine in the last movie, and she's spent the decades pining for Steve Trevor (Chris Pine), who sacrificed himself to save everyone from a bomber filled with poison. Now she's the senior anthropologist at the Smithsonian, working alongside the mousy Barbara Ann Minerva (Kristen Wiig) when she's not foiling robberies at malls that look so garishly 1980's that Nightwing's first costume would fit right in.Trust me. I was in the 1980's. I was eight when they started. Everything in here is exactly the 80's marketing people think the 80's are. Anachronism abounds to the point that I was expecting Rip Hunter to show up and ask Wonder Woman to fix things. ""Diana! Operation Wolf came out in 1987, not 1984! Per Degaton is ruining everything! The Cro-Mags didn't release The Age of Quarrel until 1986 and that kid already has the shirt! Cronos is destroying the time-space continuum! That man is walking a goldendoodle, which wasn't bred until 1990! Monarch is back!""That's when this film's McGuffin comes into play. The Dreamstone can give anyone their wish. Wonder Woman wants Steve back. Barbara wants to be Diana. And Max Lord (Pedro Pascal) wants it all.Yes, Max Lord. The guy who was behind the Justice League International before coming back to kill off Blue Beetle and ruin the DCU for so many people in Countdown to Infinite Crisis.While this isn't a mainstream character, it doesn't have to be. But the truth is, Wonder Woman 1984 is more Max Lord's movie than it is Diana's. He's the one that takes the journey, who changes and becomes a better person at the end once he sees where his bad decisions have taken him. And much like 1984, the year when comic book movies had nothing in common with their print inspirations, he's Max Lord in name only****. He's more Donald Trump than L-Ron's best pal, but that's completely intentional.Within a few days, Lord has pretty much ruined the world with wish after wish*****. Barbara has wished to become an apex predator, a term nobody used in 1984. And Diana has realized that Steve - in another man's body that had sex with Diana without consent, which was a major issue with so many people and something that while upsetting is also something fictional with no way of happening in our reality and to be blunt, we got bigger things to be upset about in 2020 - shouldn't be back from the dead.And that's pretty much it.The biggest sacrifice - Steve going back to death - is made by Steve more than Diana. Barbara never gives up her wish, gets electrocuted and still lives. And Max actually comes out as the person who learns the most, telling his son that he is not a good man.Maybe it's the amount of horror and exploitation films that I watch on a regular basis, but movies are best between 66 and 75 minutes. This one goes near double that and I already told you the whole story in a few paragraphs. It drags. And drags. And then drags some more for good measure.It also doesn't have any real reason to be set in 1984 other than the title and ""Welcome to the Pleasuredome"" by Frankie Goes to Hollywood getting used in one scene. And yes, to be completely OCD, this movie takes place on the Fourth of July and that song was released until October 29 of that year.It's also a $200 million dollar movie that has effects that feel unfinished (just look at the kids turn into obvious dummies when she saves them), a final fight scene that makes the end of Ang Lee's The Hulk look well lit and invalidates much of what we knew of Wonder Woman in Justice League, which claims that she was in hiding the whole time. As for those who claim continuity doesn't work, the old DCU was the most continuity heavy universe ever. Ask Ambush Bug. And continuity is a major reason why the MCU works so well.That said, Gal Gadot is fine as Wonder Woman, for all she is given to do. Kristen Wiig is playing Kristen Wiig and if you told me that this was the same character she was essaying in the Anchorman sequel, I would have believed you. And I guess Pascal is fine, but by the end of this movie, I was moved to ennui and struggling to say anything nice.I mean, go back and watch that fight scene in the mall. It has almost sitcom level mugging in it. I mean, the worst part for me was when Steve is amazed by an escalator and a subway train. The first movie was set in London during the First World War and all of those things existed there at that time. Maybe Steve is just a moron.There you go. I've spent more time figuring this movie out than it really deserved. Let's get back to Jess Franco movies, people.*But some really great comic films came out in 1984. One is based on a comic strip that not many people know called Sweet Gwendoline by John Willie and that would be the strangely great The Perils of Gwendoline in the Land of Yik Yak. The other two aren't based on any comic book but get the tone perfect and those would be The Adventures of Buckaroo Bonzai Across the 8th Dimension and The Toxic Avenger.**Who actually wrote some decent comics every once in a while, like DC's JSA.***Which is the answer to the question, ""What are Sam's two favorite comic book adaptions?""****Just like how its mentioned that the Dreamstone comes from Dolos, The Duke of Deception, who was the first major challenge that Diana faced pst-Crisis.*****One of those wishes is to get his company back from Simon Stagg, who we all know - I'm joking, like four or five of us know - is the father-in-law of Metamorpho."
124," A screenplay is based on a dream and directed whilst on drugs.
","When you direct a movie whilst on drugs, using a screenplay written in elementary school.There is nothing good about this movie apart from the opening which has no connection to the rest of the movie. The rest of this movie is such nonsense in service to deliver some societal or moral message.I wish this movie was never made, and no I won't revoke my wish."
125," It's just not a good movie
","Look, this isn't DCEU bashing or a woman lead bashing. This is what it is. And this just isn't a good movie. It's jumbled, the story is weird and problematic, the villains are cartoony like they're in a different movie (though they are the best part). Gal Gadot just isn't doing good acting, maybe that's just me, but it's bad.Chris Pine is wonderful and steals all his scenes, but there really isn't a point to the character in this, just seems like a shallow ploy just to have him back.Nothing really happens in most of it, it's probably 45 minutes too long. Long stretches of time that add nothing to the story.Shot selection and cgi is weird.It's just not good. And I really wish it was."
126," Simply Painful to Watch
","This movie was so bad, that I felt compelled to write my very first review of a movie online.The wife and I absolutely loved the first Wonder Woman movie - it was easily our favorite DCU movie. WW84, however, was just a huge disappointment. Maybe our expectations were way too high for the second movie? The very first scene was great and gave us high hopes that this movie was going to be as good as the first. BOY, WERE WE WRONG! After that first scene, the rest of the film was slowly paced, poorly written, way too long, and the plot was simply ridiculous. I've never paused a movie this much to get up and get a drink, go to the bathroom, get a snack, walk the dog, etc.I cannot believe Warner Brothers is actually allowing a third movie to be written and directed by the same person who created this piece of garbage. Sure glad I didn't pat to see it in a theatre!"
